"response","clade","dropped.species","predictor","coef"
"cv","All","oryctolagus_cuniculus","age.sine:prop.sine",-1.67921153221189
"cv","All","oryzias_javanicus","(Intercept)",0.129593996609378
"cv","All","oryzias_javanicus","age.line",0.120222837677872
"cv","All","oryzias_javanicus","age.sine",0.089823549659559
"cv","All","oryzias_javanicus","prop.dna",-0.134526486563335
"cv","All","oryzias_javanicus","prop.line",0.2445695882954
"cv","All","oryzias_javanicus","prop.ltr",0.137885609136743
"cv","All","oryzias_javanicus","prop.sine",0.326954637460663
"cv","All","oryzias_javanicus","age.sine:prop.sine",-1.64067859914604
"cv","All","oryzias_latipes","(Intercept)",0.129382300922937
"cv","All","oryzias_latipes","age.line",0.118770633884922
"cv","All","oryzias_latipes","age.sine",0.090687192535996
"cv","All","oryzias_latipes","prop.dna",-0.135765730019553
"cv","All","oryzias_latipes","prop.line",0.245582224753732
"cv","All","oryzias_latipes","prop.ltr",0.138542519309781
"cv","All","oryzias_latipes","prop.sine",0.328670343777611
"cv","All","oryzias_latipes","age.sine:prop.sine",-1.64468539353696
"cv","All","ovis_aries_rambouillet","(Intercept)",0.129454223914541
"cv","All","ovis_aries_rambouillet","age.line",0.11754598536206
"cv","All","ovis_aries_rambouillet","age.sine",0.0914300198328307
"cv","All","ovis_aries_rambouillet","prop.dna",-0.137115143222995
"cv","All","ovis_aries_rambouillet","prop.line",0.248236516725599
"cv","All","ovis_aries_rambouillet","prop.ltr",0.137909655354766
"cv","All","ovis_aries_rambouillet","prop.sine",0.32930032744079
"cv","All","ovis_aries_rambouillet","age.sine:prop.sine",-1.64889949226673
"cv","All","pan_paniscus","(Intercept)",0.129489269341361
"cv","All","pan_paniscus","age.line",0.11738203253591
"cv","All","pan_paniscus","age.sine",0.0917592343054317
"cv","All","pan_paniscus","prop.dna",-0.135709307541065
"cv","All","pan_paniscus","prop.line",0.248537091815825
"cv","All","pan_paniscus","prop.ltr",0.133055551260107
"cv","All","pan_paniscus","prop.sine",0.314555527189397
"cv","All","pan_paniscus","age.sine:prop.sine",-1.60433276866656
"cv","All","pan_troglodytes","(Intercept)",0.128549830563598
"cv","All","pan_troglodytes","age.line",0.118602286795015
"cv","All","pan_troglodytes","age.sine",0.0917656058418736
"cv","All","pan_troglodytes","prop.dna",-0.135648025771636
"cv","All","pan_troglodytes","prop.line",0.244663947917646
"cv","All","pan_troglodytes","prop.ltr",0.140619024847289
"cv","All","pan_troglodytes","prop.sine",0.336583066341007
"cv","All","pan_troglodytes","age.sine:prop.sine",-1.66351342503221
"cv","All","panthera_leo","(Intercept)",0.129226774305509
"cv","All","panthera_leo","age.line",0.116017640667452
"cv","All","panthera_leo","age.sine",0.092925276714709
"cv","All","panthera_leo","prop.dna",-0.136455211461648
"cv","All","panthera_leo","prop.line",0.245253707787496
"cv","All","panthera_leo","prop.ltr",0.140548961035715
"cv","All","panthera_leo","prop.sine",0.328828798600934
"cv","All","panthera_leo","age.sine:prop.sine",-1.64720248787703
"cv","All","papio_anubis","(Intercept)",0.128086540428893
"cv","All","papio_anubis","age.line",0.117664331736435
"cv","All","papio_anubis","age.sine",0.0931090995600889
"cv","All","papio_anubis","prop.dna",-0.135191269342852
"cv","All","papio_anubis","prop.line",0.243469725837555
"cv","All","papio_anubis","prop.ltr",0.142273137116209
"cv","All","papio_anubis","prop.sine",0.343647362793159
"cv","All","papio_anubis","age.sine:prop.sine",-1.67821237991012
"cv","All","parus_major","(Intercept)",0.129532916832777
"cv","All","parus_major","age.line",0.121219149288992
"cv","All","parus_major","age.sine",0.0896853856727096
"cv","All","parus_major","prop.dna",-0.136614638564231
"cv","All","parus_major","prop.line",0.245173945202603
"cv","All","parus_major","prop.ltr",0.137627215091856
"cv","All","parus_major","prop.sine",0.326317454470744
"cv","All","parus_major","age.sine:prop.sine",-1.64310933603837
"cv","All","peromyscus_maniculatus_bairdii","(Intercept)",0.12959050583428
"cv","All","peromyscus_maniculatus_bairdii","age.line",0.117836626762582
"cv","All","peromyscus_maniculatus_bairdii","age.sine",0.0918298269604535
"cv","All","peromyscus_maniculatus_bairdii","prop.dna",-0.136540960393545
"cv","All","peromyscus_maniculatus_bairdii","prop.line",0.247713064260149
"cv","All","peromyscus_maniculatus_bairdii","prop.ltr",0.134495675241499
"cv","All","peromyscus_maniculatus_bairdii","prop.sine",0.334593733680164
"cv","All","peromyscus_maniculatus_bairdii","age.sine:prop.sine",-1.6662557667936
"cv","All","phocoena_sinus","(Intercept)",0.12901172724708
"cv","All","phocoena_sinus","age.line",0.118817288409922
"cv","All","phocoena_sinus","age.sine",0.0913361234897878
"cv","All","phocoena_sinus","prop.dna",-0.135561951800569
"cv","All","phocoena_sinus","prop.line",0.244370735522144
"cv","All","phocoena_sinus","prop.ltr",0.138459575619789
"cv","All","phocoena_sinus","prop.sine",0.329766847230223
"cv","All","phocoena_sinus","age.sine:prop.sine",-1.64253864659802
"cv","All","physeter_catodon","(Intercept)",0.129705968851354
"cv","All","physeter_catodon","age.line",0.122282843153704
"cv","All","physeter_catodon","age.sine",0.0866861896943656
"cv","All","physeter_catodon","prop.dna",-0.138649629812356
"cv","All","physeter_catodon","prop.line",0.252063111566976
"cv","All","physeter_catodon","prop.ltr",0.137469416293098
"cv","All","physeter_catodon","prop.sine",0.328779408024288
"cv","All","physeter_catodon","age.sine:prop.sine",-1.67410010231458
"cv","All","podarcis_muralis","(Intercept)",0.127594408077541
"cv","All","podarcis_muralis","age.line",0.119775474593459
"cv","All","podarcis_muralis","age.sine",0.0906869929795159
"cv","All","podarcis_muralis","prop.dna",-0.13615265307204
"cv","All","podarcis_muralis","prop.line",0.243349034365864
"cv","All","podarcis_muralis","prop.ltr",0.142522920312886
"cv","All","podarcis_muralis","prop.sine",0.330718778793907
"cv","All","podarcis_muralis","age.sine:prop.sine",-1.64832200264059
"cv","All","poecilia_reticulata","(Intercept)",0.129899922006824
"cv","All","poecilia_reticulata","age.line",0.119515795531812
"cv","All","poecilia_reticulata","age.sine",0.0899928891240991
"cv","All","poecilia_reticulata","prop.dna",-0.135640383842457
"cv","All","poecilia_reticulata","prop.line",0.244620968869861
"cv","All","poecilia_reticulata","prop.ltr",0.137645275657701
"cv","All","poecilia_reticulata","prop.sine",0.327949443697525
"cv","All","poecilia_reticulata","age.sine:prop.sine",-1.64164495330637
"cv","All","pongo_abelii","(Intercept)",0.130007480020889
"cv","All","pongo_abelii","age.line",0.121278275145101
"cv","All","pongo_abelii","age.sine",0.088052397570087
"cv","All","pongo_abelii","prop.dna",-0.136820277159547
"cv","All","pongo_abelii","prop.line",0.248309799205915
"cv","All","pongo_abelii","prop.ltr",0.134423679851816
"cv","All","pongo_abelii","prop.sine",0.312837418335453
"cv","All","pongo_abelii","age.sine:prop.sine",-1.61610388229711
"cv","All","rattus_norvegicus","(Intercept)",0.128995428906529
"cv","All","rattus_norvegicus","age.line",0.120223536903195
"cv","All","rattus_norvegicus","age.sine",0.0902332139937338
"cv","All","rattus_norvegicus","prop.dna",-0.135340261965809
"cv","All","rattus_norvegicus","prop.line",0.245168138398788
"cv","All","rattus_norvegicus","prop.ltr",0.136585917320166
"cv","All","rattus_norvegicus","prop.sine",0.331094644900185
"cv","All","rattus_norvegicus","age.sine:prop.sine",-1.65250853468658
"cv","All","rhinolophus_ferrumequinum","(Intercept)",0.131119795263341
"cv","All","rhinolophus_ferrumequinum","age.line",0.115615757497688
"cv","All","rhinolophus_ferrumequinum","age.sine",0.0911657073201352
"cv","All","rhinolophus_ferrumequinum","prop.dna",-0.137612351115742
"cv","All","rhinolophus_ferrumequinum","prop.line",0.241466676973995
"cv","All","rhinolophus_ferrumequinum","prop.ltr",0.136804160775108
"cv","All","rhinolophus_ferrumequinum","prop.sine",0.338193917055535
"cv","All","rhinolophus_ferrumequinum","age.sine:prop.sine",-1.65448086054243
"cv","All","salarias_fasciatus","(Intercept)",0.130652106964751
"cv","All","salarias_fasciatus","age.line",0.118277007214602
"cv","All","salarias_fasciatus","age.sine",0.0904770047722474
"cv","All","salarias_fasciatus","prop.dna",-0.136739937382
"cv","All","salarias_fasciatus","prop.line",0.244345102679831
"cv","All","salarias_fasciatus","prop.ltr",0.138395134038127
"cv","All","salarias_fasciatus","prop.sine",0.328498510803707
"cv","All","salarias_fasciatus","age.sine:prop.sine",-1.64418230184325
"cv","All","salmo_salar","(Intercept)",0.128137879517697
"cv","All","salmo_salar","age.line",0.119720975349983
"cv","All","salmo_salar","age.sine",0.0906476243129833
"cv","All","salmo_salar","prop.dna",-0.132177510220057
"cv","All","salmo_salar","prop.line",0.246392844992841
"cv","All","salmo_salar","prop.ltr",0.138411156640505
"cv","All","salmo_salar","prop.sine",0.328241268098699
"cv","All","salmo_salar","age.sine:prop.sine",-1.6443388258633
"cv","All","salmo_trutta","(Intercept)",0.128620047414404
"cv","All","salmo_trutta","age.line",0.119280642408485
"cv","All","salmo_trutta","age.sine",0.0910004699407693
"cv","All","salmo_trutta","prop.dna",-0.134768865909235
"cv","All","salmo_trutta","prop.line",0.246077095980239
"cv","All","salmo_trutta","prop.ltr",0.138392241101036
"cv","All","salmo_trutta","prop.sine",0.328820626931697
"cv","All","salmo_trutta","age.sine:prop.sine",-1.64514727716276
"cv","All","sarcophilus_harrisii","(Intercept)",0.120157748413695
"cv","All","sarcophilus_harrisii","age.line",0.148598814884543
"cv","All","sarcophilus_harrisii","age.sine",0.0778911235569062
"cv","All","sarcophilus_harrisii","prop.dna",-0.127708202183197
"cv","All","sarcophilus_harrisii","prop.line",0.277936481782056
"cv","All","sarcophilus_harrisii","prop.ltr",0.103509271452327
"cv","All","sarcophilus_harrisii","prop.sine",0.229731147751559
"cv","All","sarcophilus_harrisii","age.sine:prop.sine",-1.33104104571334
"cv","All","sciurus_vulgaris","(Intercept)",0.128367341718844
"cv","All","sciurus_vulgaris","age.line",0.120834244323307
"cv","All","sciurus_vulgaris","age.sine",0.0916277653359596
"cv","All","sciurus_vulgaris","prop.dna",-0.13131357994678
"cv","All","sciurus_vulgaris","prop.line",0.238486813417647
"cv","All","sciurus_vulgaris","prop.ltr",0.127949188801856
"cv","All","sciurus_vulgaris","prop.sine",0.361721062054703
"cv","All","sciurus_vulgaris","age.sine:prop.sine",-1.74670135282886
"cv","All","scophthalmus_maximus","(Intercept)",0.0893969324124239
"cv","All","scophthalmus_maximus","age.line",0.113352292147256
"cv","All","scophthalmus_maximus","age.sine",0.128484556854697
"cv","All","scophthalmus_maximus","prop.dna",-0.106531573425263
"cv","All","scophthalmus_maximus","prop.line",0.271601648446122
"cv","All","scophthalmus_maximus","prop.ltr",0.162591087626164
"cv","All","scophthalmus_maximus","prop.sine",0.366612195472094
"cv","All","scophthalmus_maximus","age.sine:prop.sine",-1.7410749428599
"cv","All","sparus_aurata","(Intercept)",0.129436588530138
"cv","All","sparus_aurata","age.line",0.119313072197076
"cv","All","sparus_aurata","age.sine",0.0903240925396982
"cv","All","sparus_aurata","prop.dna",-0.135953480854106
"cv","All","sparus_aurata","prop.line",0.245361972366988
"cv","All","sparus_aurata","prop.ltr",0.138183136769061
"cv","All","sparus_aurata","prop.sine",0.32827184218705
"cv","All","sparus_aurata","age.sine:prop.sine",-1.64349185522431
"cv","All","suricata_suricatta","(Intercept)",0.129081343990044
"cv","All","suricata_suricatta","age.line",0.114109253265936
"cv","All","suricata_suricatta","age.sine",0.0944672499611469
"cv","All","suricata_suricatta","prop.dna",-0.136718840384633
"cv","All","suricata_suricatta","prop.line",0.246655186526668
"cv","All","suricata_suricatta","prop.ltr",0.141829108728069
"cv","All","suricata_suricatta","prop.sine",0.332604204880598
"cv","All","suricata_suricatta","age.sine:prop.sine",-1.66878933638331
"cv","All","sus_scrofa","(Intercept)",0.129256017147237
"cv","All","sus_scrofa","age.line",0.119977616828884
"cv","All","sus_scrofa","age.sine",0.0906721520588125
"cv","All","sus_scrofa","prop.dna",-0.135674990837491
"cv","All","sus_scrofa","prop.line",0.244706457833975
"cv","All","sus_scrofa","prop.ltr",0.134582219152812
"cv","All","sus_scrofa","prop.sine",0.337046419114317
"cv","All","sus_scrofa","age.sine:prop.sine",-1.64870664658344
"cv","All","taeniopygia_guttata","(Intercept)",0.129825127706832
"cv","All","taeniopygia_guttata","age.line",0.121080991414452
"cv","All","taeniopygia_guttata","age.sine",0.0901880009443276
"cv","All","taeniopygia_guttata","prop.dna",-0.137204438868391
"cv","All","taeniopygia_guttata","prop.line",0.244474935916819
"cv","All","taeniopygia_guttata","prop.ltr",0.138629271943944
"cv","All","taeniopygia_guttata","prop.sine",0.326396198199088
"cv","All","taeniopygia_guttata","age.sine:prop.sine",-1.64585550554361
"cv","All","takifugu_rubripes","(Intercept)",0.133998088249686
"cv","All","takifugu_rubripes","age.line",0.114048010112272
"cv","All","takifugu_rubripes","age.sine",0.0907558062772579
"cv","All","takifugu_rubripes","prop.dna",-0.14053927986362
"cv","All","takifugu_rubripes","prop.line",0.243712026365294
"cv","All","takifugu_rubripes","prop.ltr",0.13790317524752
"cv","All","takifugu_rubripes","prop.sine",0.330234498160362
"cv","All","takifugu_rubripes","age.sine:prop.sine",-1.64728439573205
"cv","All","tetraodon_nigroviridis","(Intercept)",0.137010298627638
"cv","All","tetraodon_nigroviridis","age.line",0.118522632593588
"cv","All","tetraodon_nigroviridis","age.sine",0.0833928585018732
"cv","All","tetraodon_nigroviridis","prop.dna",-0.143521810734938
"cv","All","tetraodon_nigroviridis","prop.line",0.24215653841666
"cv","All","tetraodon_nigroviridis","prop.ltr",0.134905182056438
"cv","All","tetraodon_nigroviridis","prop.sine",0.321160360360577
"cv","All","tetraodon_nigroviridis","age.sine:prop.sine",-1.62677628064652
"cv","All","theropithecus_gelada","(Intercept)",0.129441779612334
"cv","All","theropithecus_gelada","age.line",0.119639949762443
"cv","All","theropithecus_gelada","age.sine",0.0898892610068408
"cv","All","theropithecus_gelada","prop.dna",-0.136273802321979
"cv","All","theropithecus_gelada","prop.line",0.246767450064
"cv","All","theropithecus_gelada","prop.ltr",0.136918430242665
"cv","All","theropithecus_gelada","prop.sine",0.322451282670577
"cv","All","theropithecus_gelada","age.sine:prop.sine",-1.6308636100448
"cv","All","xenopus_tropicalis","(Intercept)",0.129233626383313
"cv","All","xenopus_tropicalis","age.line",0.119010408697357
"cv","All","xenopus_tropicalis","age.sine",0.0907002579900472
"cv","All","xenopus_tropicalis","prop.dna",-0.136099510422782
"cv","All","xenopus_tropicalis","prop.line",0.245653022507023
"cv","All","xenopus_tropicalis","prop.ltr",0.138455241586262
"cv","All","xenopus_tropicalis","prop.sine",0.328746363450968
"cv","All","xenopus_tropicalis","age.sine:prop.sine",-1.64486064505584
"cv","All","xiphophorus_couchianus","(Intercept)",0.131279670884347
"cv","All","xiphophorus_couchianus","age.line",0.121192714008939
"cv","All","xiphophorus_couchianus","age.sine",0.0875688395468839
"cv","All","xiphophorus_couchianus","prop.dna",-0.1364115428271
"cv","All","xiphophorus_couchianus","prop.line",0.243652991521716
"cv","All","xiphophorus_couchianus","prop.ltr",0.135975553179957
"cv","All","xiphophorus_couchianus","prop.sine",0.324833752754262
"cv","All","xiphophorus_couchianus","age.sine:prop.sine",-1.63460661948538
"cv","All","xiphophorus_maculatus","(Intercept)",0.12995608444736
"cv","All","xiphophorus_maculatus","age.line",0.119999288864875
"cv","All","xiphophorus_maculatus","age.sine",0.089362013264274
"cv","All","xiphophorus_maculatus","prop.dna",-0.135411688756704
"cv","All","xiphophorus_maculatus","prop.line",0.244668690347613
"cv","All","xiphophorus_maculatus","prop.ltr",0.137558956629204
"cv","All","xiphophorus_maculatus","prop.sine",0.326969402396444
"cv","All","xiphophorus_maculatus","age.sine:prop.sine",-1.63983759949892
"cv","All","zalophus_californianus","(Intercept)",0.129051617192518
"cv","All","zalophus_californianus","age.line",0.123103733319115
"cv","All","zalophus_californianus","age.sine",0.0873127569057641
"cv","All","zalophus_californianus","prop.dna",-0.136911195427829
"cv","All","zalophus_californianus","prop.line",0.249609467376475
"cv","All","zalophus_californianus","prop.ltr",0.136093419633735
"cv","All","zalophus_californianus","prop.sine",0.32565176383161
"cv","All","zalophus_californianus","age.sine:prop.sine",-1.64886542353449
"cv","Mammalia","ailuropoda_melanoleuca","(Intercept)",0.333047653506141
"cv","Mammalia","ailuropoda_melanoleuca","age.unknown",-0.0498419904818942
"cv","Mammalia","ailuropoda_melanoleuca","prop.dna",0.23436506586918
"cv","Mammalia","ailuropoda_melanoleuca","prop.unknown",-0.00399039512361329
"cv","Mammalia","ailuropoda_melanoleuca","age.unknown:prop.unknown",-0.352611411645766
"cv","Mammalia","balaenoptera_musculus","(Intercept)",0.31628755483178
"cv","Mammalia","balaenoptera_musculus","age.unknown",-0.0278795677455165
"cv","Mammalia","balaenoptera_musculus","prop.dna",0.232825512795564
"cv","Mammalia","balaenoptera_musculus","prop.unknown",0.0234359493918328
"cv","Mammalia","balaenoptera_musculus","age.unknown:prop.unknown",-0.387532644263431
"cv","Mammalia","bos_grunniens","(Intercept)",0.312794239297414
"cv","Mammalia","bos_grunniens","age.unknown",-0.0234202435768103
"cv","Mammalia","bos_grunniens","prop.dna",0.233444312791091
"cv","Mammalia","bos_grunniens","prop.unknown",0.0268722829997161
"cv","Mammalia","bos_grunniens","age.unknown:prop.unknown",-0.391524544918372
"cv","Mammalia","bos_taurus","(Intercept)",0.317519678662328
"cv","Mammalia","bos_taurus","age.unknown",-0.0279686503451814
"cv","Mammalia","bos_taurus","prop.dna",0.230566064695651
"cv","Mammalia","bos_taurus","prop.unknown",0.0465496903133804
"cv","Mammalia","bos_taurus","age.unknown:prop.unknown",-0.495631073854302
"cv","Mammalia","callithrix_jacchus","(Intercept)",0.315350455315169
"cv","Mammalia","callithrix_jacchus","age.unknown",-0.025309323555982
"cv","Mammalia","callithrix_jacchus","prop.dna",0.233802663020718
"cv","Mammalia","callithrix_jacchus","prop.unknown",0.0243543080422151
"cv","Mammalia","callithrix_jacchus","age.unknown:prop.unknown",-0.391323130006393
"cv","Mammalia","camelus_dromedarius","(Intercept)",0.313605691013985
"cv","Mammalia","camelus_dromedarius","age.unknown",-0.0232860459369479
"cv","Mammalia","camelus_dromedarius","prop.dna",0.230001373585771
"cv","Mammalia","camelus_dromedarius","prop.unknown",0.0278135408222048
"cv","Mammalia","camelus_dromedarius","age.unknown:prop.unknown",-0.399478662515906
"cv","Mammalia","canis_lupus_dingo","(Intercept)",0.303833394879185
"cv","Mammalia","canis_lupus_dingo","age.unknown",-0.0170211084860503
"cv","Mammalia","canis_lupus_dingo","prop.dna",0.237263019358713
"cv","Mammalia","canis_lupus_dingo","prop.unknown",0.0411571779175014
"cv","Mammalia","canis_lupus_dingo","age.unknown:prop.unknown",-0.40299485508841
"cv","Mammalia","canis_lupus_familiaris","(Intercept)",0.314880168373513
"cv","Mammalia","canis_lupus_familiaris","age.unknown",-0.0169089594759618
"cv","Mammalia","canis_lupus_familiaris","prop.dna",0.22692185590424
"cv","Mammalia","canis_lupus_familiaris","prop.unknown",0.029677130130119
"cv","Mammalia","canis_lupus_familiaris","age.unknown:prop.unknown",-0.409661959704119
"cv","Mammalia","capra_hircus","(Intercept)",0.312444851676849
"cv","Mammalia","capra_hircus","age.unknown",-0.0215331325390509
"cv","Mammalia","capra_hircus","prop.dna",0.23165798965675
"cv","Mammalia","capra_hircus","prop.unknown",0.0762385123260439
"cv","Mammalia","capra_hircus","age.unknown:prop.unknown",-0.473990653007146
"cv","Mammalia","cervus_hanglu_yarkandensis","(Intercept)",0.314273789249396
"cv","Mammalia","cervus_hanglu_yarkandensis","age.unknown",-0.0258405058055751
"cv","Mammalia","cervus_hanglu_yarkandensis","prop.dna",0.233697997563924
"cv","Mammalia","cervus_hanglu_yarkandensis","prop.unknown",0.0261828854692751
"cv","Mammalia","cervus_hanglu_yarkandensis","age.unknown:prop.unknown",-0.390616233558876
"cv","Mammalia","delphinapterus_leucas","(Intercept)",0.305717024000272
"cv","Mammalia","delphinapterus_leucas","age.unknown",-0.0128055619310181
"cv","Mammalia","delphinapterus_leucas","prop.dna",0.222801733147363
"cv","Mammalia","delphinapterus_leucas","prop.unknown",0.0463650740989
"cv","Mammalia","delphinapterus_leucas","age.unknown:prop.unknown",-0.412906226099501
"cv","Mammalia","equus_asinus","(Intercept)",0.322929458509495
"cv","Mammalia","equus_asinus","age.unknown",-0.037684886687493
"cv","Mammalia","equus_asinus","prop.dna",0.228973760116746
"cv","Mammalia","equus_asinus","prop.unknown",0.0148602461392609
"cv","Mammalia","equus_asinus","age.unknown:prop.unknown",-0.372548908237589
"cv","Mammalia","equus_caballus","(Intercept)",0.327904060604338
"cv","Mammalia","equus_caballus","age.unknown",-0.0495730747073488
"cv","Mammalia","equus_caballus","prop.dna",0.248970157707279
"cv","Mammalia","equus_caballus","prop.unknown",-0.0027627389161064
"cv","Mammalia","equus_caballus","age.unknown:prop.unknown",-0.347067421992142
"cv","Mammalia","felis_catus","(Intercept)",0.306178567871326
"cv","Mammalia","felis_catus","age.unknown",-0.0157648424878564
"cv","Mammalia","felis_catus","prop.dna",0.243708913173488
"cv","Mammalia","felis_catus","prop.unknown",0.0330854664126641
"cv","Mammalia","felis_catus","age.unknown:prop.unknown",-0.402410322122208
"cv","Mammalia","gorilla_gorilla","(Intercept)",0.311617959378642
"cv","Mammalia","gorilla_gorilla","age.unknown",-0.0205350344671966
"cv","Mammalia","gorilla_gorilla","prop.dna",0.230986888346907
"cv","Mammalia","gorilla_gorilla","prop.unknown",0.00421921490710802
"cv","Mammalia","gorilla_gorilla","age.unknown:prop.unknown",-0.364102450078384
"cv","Mammalia","homo_sapiens","(Intercept)",0.320811476940866
"cv","Mammalia","homo_sapiens","age.unknown",-0.0344857335158206
"cv","Mammalia","homo_sapiens","prop.dna",0.236782652888096
"cv","Mammalia","homo_sapiens","prop.unknown",0.0138536857300876
"cv","Mammalia","homo_sapiens","age.unknown:prop.unknown",-0.376166127718808
"cv","Mammalia","loxodonta_africana","(Intercept)",0.306562488872803
"cv","Mammalia","loxodonta_africana","age.unknown",-0.0162446632341739
"cv","Mammalia","loxodonta_africana","prop.dna",0.230486174545047
"cv","Mammalia","loxodonta_africana","prop.unknown",0.0397801288132669
"cv","Mammalia","loxodonta_africana","age.unknown:prop.unknown",-0.408288237700915
"cv","Mammalia","lynx_canadensis","(Intercept)",0.314752386389283
"cv","Mammalia","lynx_canadensis","age.unknown",-0.0262978500813082
"cv","Mammalia","lynx_canadensis","prop.dna",0.235788866978084
"cv","Mammalia","lynx_canadensis","prop.unknown",0.0243899409263712
"cv","Mammalia","lynx_canadensis","age.unknown:prop.unknown",-0.390044681199783
"cv","Mammalia","macaca_fascicularis","(Intercept)",0.316420114078541
"cv","Mammalia","macaca_fascicularis","age.unknown",-0.0280967070165516
"cv","Mammalia","macaca_fascicularis","prop.dna",0.232972780040142
"cv","Mammalia","macaca_fascicularis","prop.unknown",0.0231465564537658
"cv","Mammalia","macaca_fascicularis","age.unknown:prop.unknown",-0.387199660894753
"cv","Mammalia","macaca_mulatta","(Intercept)",0.317618623856327
"cv","Mammalia","macaca_mulatta","age.unknown",-0.0301008978611472
"cv","Mammalia","macaca_mulatta","prop.dna",0.231859904781833
"cv","Mammalia","macaca_mulatta","prop.unknown",0.0219150080128747
"cv","Mammalia","macaca_mulatta","age.unknown:prop.unknown",-0.384519169086855
"cv","Mammalia","microcebus_murinus","(Intercept)",0.3195068576579
"cv","Mammalia","microcebus_murinus","age.unknown",-0.0267061786077362
"cv","Mammalia","microcebus_murinus","prop.dna",0.221583279860521
"cv","Mammalia","microcebus_murinus","prop.unknown",0.0245507013148943
"cv","Mammalia","microcebus_murinus","age.unknown:prop.unknown",-0.391920132610264
"cv","Mammalia","microtus_ochrogaster","(Intercept)",0.31730028523948
"cv","Mammalia","microtus_ochrogaster","age.unknown",-0.027406590149811
"cv","Mammalia","microtus_ochrogaster","prop.dna",0.230882056053616
"cv","Mammalia","microtus_ochrogaster","prop.unknown",0.0228792792215181
"cv","Mammalia","microtus_ochrogaster","age.unknown:prop.unknown",-0.388647324775787
"cv","Mammalia","monodelphis_domestica","(Intercept)",0.311621628181339
"cv","Mammalia","monodelphis_domestica","age.unknown",-0.0241722032970024
"cv","Mammalia","monodelphis_domestica","prop.dna",0.234935026143249
"cv","Mammalia","monodelphis_domestica","prop.unknown",0.0434759545930881
"cv","Mammalia","monodelphis_domestica","age.unknown:prop.unknown",-0.382128864937265
"cv","Mammalia","monodon_monoceros","(Intercept)",0.315207590649738
"cv","Mammalia","monodon_monoceros","age.unknown",-0.0262405033794175
"cv","Mammalia","monodon_monoceros","prop.dna",0.232396142481354
"cv","Mammalia","monodon_monoceros","prop.unknown",0.0254375595318218
"cv","Mammalia","monodon_monoceros","age.unknown:prop.unknown",-0.390366900258441
"cv","Mammalia","mus_caroli","(Intercept)",0.318306825607282
"cv","Mammalia","mus_caroli","age.unknown",-0.0202471781366958
"cv","Mammalia","mus_caroli","prop.dna",0.220808521423961
"cv","Mammalia","mus_caroli","prop.unknown",0.0265777581308875
"cv","Mammalia","mus_caroli","age.unknown:prop.unknown",-0.401784518247204
"cv","Mammalia","mus_musculus","(Intercept)",0.343766520796188
"cv","Mammalia","mus_musculus","age.unknown",-0.0442026515790807
"cv","Mammalia","mus_musculus","prop.dna",0.205838638520307
"cv","Mammalia","mus_musculus","prop.unknown",-0.00131324936313692
"cv","Mammalia","mus_musculus","age.unknown:prop.unknown",-0.369835922978672
"cv","Mammalia","mus_spretus","(Intercept)",0.318094983746378
"cv","Mammalia","mus_spretus","age.unknown",-0.0211312553517712
"cv","Mammalia","mus_spretus","prop.dna",0.222176569246458
"cv","Mammalia","mus_spretus","prop.unknown",0.0261782777454438
"cv","Mammalia","mus_spretus","age.unknown:prop.unknown",-0.400092789216724
"cv","Mammalia","nomascus_leucogenys","(Intercept)",0.309313822322544
"cv","Mammalia","nomascus_leucogenys","age.unknown",-0.0145455066826057
"cv","Mammalia","nomascus_leucogenys","prop.dna",0.237758646724104
"cv","Mammalia","nomascus_leucogenys","prop.unknown",0.0330788629552394
"cv","Mammalia","nomascus_leucogenys","age.unknown:prop.unknown",-0.41282730131111
"cv","Mammalia","ornithorhynchus_anatinus","(Intercept)",0.316062963681555
"cv","Mammalia","ornithorhynchus_anatinus","age.unknown",-0.0277966073734426
"cv","Mammalia","ornithorhynchus_anatinus","prop.dna",0.233449258709685
"cv","Mammalia","ornithorhynchus_anatinus","prop.unknown",0.0236085670598116
"cv","Mammalia","ornithorhynchus_anatinus","age.unknown:prop.unknown",-0.388361613668603
"cv","Mammalia","oryctolagus_cuniculus","(Intercept)",0.331165275429721
"cv","Mammalia","oryctolagus_cuniculus","age.unknown",-0.044180045049892
"cv","Mammalia","oryctolagus_cuniculus","prop.dna",0.228671822037367
"cv","Mammalia","oryctolagus_cuniculus","prop.unknown",0.0108802860819152
"cv","Mammalia","oryctolagus_cuniculus","age.unknown:prop.unknown",-0.374465443042639
"cv","Mammalia","ovis_aries_rambouillet","(Intercept)",0.314979461333242
"cv","Mammalia","ovis_aries_rambouillet","age.unknown",-0.0265975093542017
"cv","Mammalia","ovis_aries_rambouillet","prop.dna",0.233591965272934
"cv","Mammalia","ovis_aries_rambouillet","prop.unknown",0.0250876275468566
"cv","Mammalia","ovis_aries_rambouillet","age.unknown:prop.unknown",-0.389445462230857
"cv","Mammalia","pan_paniscus","(Intercept)",0.318710950862481
"cv","Mammalia","pan_paniscus","age.unknown",-0.0356498314621331
"cv","Mammalia","pan_paniscus","prop.dna",0.231450346850957
"cv","Mammalia","pan_paniscus","prop.unknown",0.0195837632383422
"cv","Mammalia","pan_paniscus","age.unknown:prop.unknown",-0.371904597933469
"cv","Mammalia","pan_troglodytes","(Intercept)",0.31575608900687
