"clade","thrs","repeat","phylosig","n","stat","intercept","median.trans","rep.prop","median.trans:rep.prop","f2"
"Sauria",0.73,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.73,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.73,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.73,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.73,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.73,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.74,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.74,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.74,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.74,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.74,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.74,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.74,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.74,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.74,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.74,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.74,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.74,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.74,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.74,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.74,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.74,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.74,"sine","FALSE","49","p",0.82807736022584,0.527595573696147,0.00292959532767341,0.00419986022825016,0.724177977313771
"Mammalia",0.74,"sine","FALSE","49","beta",0.125712888651046,0.454844672148489,27.4168361776439,-31.8548227002286,0.724177977313771
"Mammalia",0.74,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.74,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.74,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.74,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.74,"rc","FALSE","49","p",1.70034347632885e-21,NA,7.43151934823342e-05,NA,0.401387992618244
"Mammalia",0.74,"rc","FALSE","49","beta",0.760627294557782,NA,-3024.01290031943,NA,0.401387992618244
"Actinopterygii",0.74,"total","FALSE","38","p",0.0938799575241089,0.229364723975344,0.0452206757219064,0.0432404064383098,0.226275447379536
"Actinopterygii",0.74,"total","FALSE","38","beta",2.42688070493774,-2.00030060290477,-11.4694133607218,13.2967612809406,0.226275447379536
"Actinopterygii",0.74,"line","FALSE","38","p",3.31393151495389e-15,NA,0.102664379231144,NA,0.0779041810320382
"Actinopterygii",0.74,"line","FALSE","38","beta",0.646922728310539,NA,1.15869111633292,NA,0.0779041810320382
"Actinopterygii",0.74,"sine","FALSE","38","p",0.706230212253619,0.159023797890223,0.00879892523606799,NA,0.321779589886106
"Actinopterygii",0.74,"sine","FALSE","38","beta",-0.220171896968261,0.966667134668919,17.4294892565269,NA,0.321779589886106
"Actinopterygii",0.74,"ltr","FALSE","38","p",1.32535286721601e-24,NA,NA,NA,0
"Actinopterygii",0.74,"ltr","FALSE","38","beta",0.715204611451877,NA,NA,NA,0
"Actinopterygii",0.74,"dna","FALSE","38","p",0.0681090355914837,0.25915657547419,0.149540936653128,0.134017135910456,0.146976897797574
"Actinopterygii",0.74,"dna","FALSE","38","beta",1.68391999623215,-1.17515605450769,-19.9233539770534,23.2579040396803,0.146976897797574
"Actinopterygii",0.74,"rc","FALSE","38","p",1.83023239325728e-21,NA,0.105101846603426,NA,0.0767728462460029
"Actinopterygii",0.74,"rc","FALSE","38","beta",0.75420745819158,NA,-10.9232767526285,NA,0.0767728462460029
"Sauria",0.74,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.74,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.74,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.74,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.74,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.74,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.74,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.74,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.74,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.74,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.74,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.74,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.75,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.75,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.75,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.75,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.75,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.75,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.75,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.75,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.75,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.75,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.75,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.75,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.75,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.75,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.75,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.75,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.75,"sine","FALSE","48","p",0.884844100580832,0.493195289876597,0.00304502504022589,0.00433525927215953,0.710370734761159
"Mammalia",0.75,"sine","FALSE","48","beta",0.0861453598378607,0.509248033105976,27.8213073915722,-32.3966985405379,0.710370734761159
"Mammalia",0.75,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.75,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.75,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.75,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.75,"rc","FALSE","48","p",4.47614298374224e-21,NA,0.000108235941263755,NA,0.389956801907538
"Mammalia",0.75,"rc","FALSE","48","beta",0.760162461839103,NA,-2995.38951949474,NA,0.389956801907538
"Actinopterygii",0.75,"total","FALSE","38","p",0.0938799575241089,0.229364723975344,0.0452206757219064,0.0432404064383098,0.226275447379536
"Actinopterygii",0.75,"total","FALSE","38","beta",2.42688070493774,-2.00030060290477,-11.4694133607218,13.2967612809406,0.226275447379536
"Actinopterygii",0.75,"line","FALSE","38","p",3.31393151495389e-15,NA,0.102664379231144,NA,0.0779041810320382
"Actinopterygii",0.75,"line","FALSE","38","beta",0.646922728310539,NA,1.15869111633292,NA,0.0779041810320382
"Actinopterygii",0.75,"sine","FALSE","38","p",0.706230212253619,0.159023797890223,0.00879892523606799,NA,0.321779589886106
"Actinopterygii",0.75,"sine","FALSE","38","beta",-0.220171896968261,0.966667134668919,17.4294892565269,NA,0.321779589886106
"Actinopterygii",0.75,"ltr","FALSE","38","p",1.32535286721601e-24,NA,NA,NA,0
"Actinopterygii",0.75,"ltr","FALSE","38","beta",0.715204611451877,NA,NA,NA,0
"Actinopterygii",0.75,"dna","FALSE","38","p",0.0681090355914837,0.25915657547419,0.149540936653128,0.134017135910456,0.146976897797574
"Actinopterygii",0.75,"dna","FALSE","38","beta",1.68391999623215,-1.17515605450769,-19.9233539770534,23.2579040396803,0.146976897797574
"Actinopterygii",0.75,"rc","FALSE","38","p",1.83023239325728e-21,NA,0.105101846603426,NA,0.0767728462460029
"Actinopterygii",0.75,"rc","FALSE","38","beta",0.75420745819158,NA,-10.9232767526285,NA,0.0767728462460029
"Sauria",0.75,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.75,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.75,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.75,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.75,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.75,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.75,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.75,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.75,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.75,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.75,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.75,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.76,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.76,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.76,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.76,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.76,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.76,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.76,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.76,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.76,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.76,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.76,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.76,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.76,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.76,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.76,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.76,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.76,"sine","FALSE","48","p",0.884844100580832,0.493195289876597,0.00304502504022589,0.00433525927215953,0.710370734761159
"Mammalia",0.76,"sine","FALSE","48","beta",0.0861453598378607,0.509248033105976,27.8213073915722,-32.3966985405379,0.710370734761159
"Mammalia",0.76,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.76,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.76,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.76,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.76,"rc","FALSE","48","p",4.47614298374224e-21,NA,0.000108235941263755,NA,0.389956801907538
"Mammalia",0.76,"rc","FALSE","48","beta",0.760162461839103,NA,-2995.38951949474,NA,0.389956801907538
"Actinopterygii",0.76,"total","FALSE","38","p",0.0938799575241089,0.229364723975344,0.0452206757219064,0.0432404064383098,0.226275447379536
"Actinopterygii",0.76,"total","FALSE","38","beta",2.42688070493774,-2.00030060290477,-11.4694133607218,13.2967612809406,0.226275447379536
"Actinopterygii",0.76,"line","FALSE","38","p",3.31393151495389e-15,NA,0.102664379231144,NA,0.0779041810320382
"Actinopterygii",0.76,"line","FALSE","38","beta",0.646922728310539,NA,1.15869111633292,NA,0.0779041810320382
"Actinopterygii",0.76,"sine","FALSE","38","p",0.706230212253619,0.159023797890223,0.00879892523606799,NA,0.321779589886106
"Actinopterygii",0.76,"sine","FALSE","38","beta",-0.220171896968261,0.966667134668919,17.4294892565269,NA,0.321779589886106
"Actinopterygii",0.76,"ltr","FALSE","38","p",1.32535286721601e-24,NA,NA,NA,0
"Actinopterygii",0.76,"ltr","FALSE","38","beta",0.715204611451877,NA,NA,NA,0
"Actinopterygii",0.76,"dna","FALSE","38","p",0.0681090355914837,0.25915657547419,0.149540936653128,0.134017135910456,0.146976897797574
"Actinopterygii",0.76,"dna","FALSE","38","beta",1.68391999623215,-1.17515605450769,-19.9233539770534,23.2579040396803,0.146976897797574
"Actinopterygii",0.76,"rc","FALSE","38","p",1.83023239325728e-21,NA,0.105101846603426,NA,0.0767728462460029
"Actinopterygii",0.76,"rc","FALSE","38","beta",0.75420745819158,NA,-10.9232767526285,NA,0.0767728462460029
"Sauria",0.76,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.76,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.76,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.76,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.76,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.76,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.76,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.76,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.76,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.76,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.76,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.76,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.77,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.77,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.77,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.77,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.77,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.77,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.77,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.77,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.77,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.77,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.77,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.77,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.77,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.77,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.77,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.77,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.77,"sine","FALSE","48","p",0.884844100580832,0.493195289876597,0.00304502504022589,0.00433525927215953,0.710370734761159
"Mammalia",0.77,"sine","FALSE","48","beta",0.0861453598378607,0.509248033105976,27.8213073915722,-32.3966985405379,0.710370734761159
"Mammalia",0.77,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.77,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.77,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.77,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.77,"rc","FALSE","48","p",4.47614298374224e-21,NA,0.000108235941263755,NA,0.389956801907538
"Mammalia",0.77,"rc","FALSE","48","beta",0.760162461839103,NA,-2995.38951949474,NA,0.389956801907538
"Actinopterygii",0.77,"total","FALSE","38","p",0.0938799575241089,0.229364723975344,0.0452206757219064,0.0432404064383098,0.226275447379536
"Actinopterygii",0.77,"total","FALSE","38","beta",2.42688070493774,-2.00030060290477,-11.4694133607218,13.2967612809406,0.226275447379536
"Actinopterygii",0.77,"line","FALSE","38","p",3.31393151495389e-15,NA,0.102664379231144,NA,0.0779041810320382
"Actinopterygii",0.77,"line","FALSE","38","beta",0.646922728310539,NA,1.15869111633292,NA,0.0779041810320382
"Actinopterygii",0.77,"sine","FALSE","38","p",0.706230212253619,0.159023797890223,0.00879892523606799,NA,0.321779589886106
"Actinopterygii",0.77,"sine","FALSE","38","beta",-0.220171896968261,0.966667134668919,17.4294892565269,NA,0.321779589886106
"Actinopterygii",0.77,"ltr","FALSE","38","p",1.32535286721601e-24,NA,NA,NA,0
"Actinopterygii",0.77,"ltr","FALSE","38","beta",0.715204611451877,NA,NA,NA,0
"Actinopterygii",0.77,"dna","FALSE","38","p",0.0681090355914837,0.25915657547419,0.149540936653128,0.134017135910456,0.146976897797574
"Actinopterygii",0.77,"dna","FALSE","38","beta",1.68391999623215,-1.17515605450769,-19.9233539770534,23.2579040396803,0.146976897797574
"Actinopterygii",0.77,"rc","FALSE","38","p",1.83023239325728e-21,NA,0.105101846603426,NA,0.0767728462460029
"Actinopterygii",0.77,"rc","FALSE","38","beta",0.75420745819158,NA,-10.9232767526285,NA,0.0767728462460029
"Sauria",0.77,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.77,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.77,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.77,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.77,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.77,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.77,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.77,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.77,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.77,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.77,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.77,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.78,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.78,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.78,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.78,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.78,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.78,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.78,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.78,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.78,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.78,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.78,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.78,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.78,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.78,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.78,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.78,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.78,"sine","FALSE","48","p",0.884844100580832,0.493195289876597,0.00304502504022589,0.00433525927215953,0.710370734761159
"Mammalia",0.78,"sine","FALSE","48","beta",0.0861453598378607,0.509248033105976,27.8213073915722,-32.3966985405379,0.710370734761159
"Mammalia",0.78,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.78,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.78,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.78,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.78,"rc","FALSE","48","p",4.47614298374224e-21,NA,0.000108235941263755,NA,0.389956801907538
"Mammalia",0.78,"rc","FALSE","48","beta",0.760162461839103,NA,-2995.38951949474,NA,0.389956801907538
"Actinopterygii",0.78,"total","FALSE","38","p",0.0938799575241089,0.229364723975344,0.0452206757219064,0.0432404064383098,0.226275447379536
"Actinopterygii",0.78,"total","FALSE","38","beta",2.42688070493774,-2.00030060290477,-11.4694133607218,13.2967612809406,0.226275447379536
"Actinopterygii",0.78,"line","FALSE","38","p",3.31393151495389e-15,NA,0.102664379231144,NA,0.0779041810320382
"Actinopterygii",0.78,"line","FALSE","38","beta",0.646922728310539,NA,1.15869111633292,NA,0.0779041810320382
"Actinopterygii",0.78,"sine","FALSE","38","p",0.706230212253619,0.159023797890223,0.00879892523606799,NA,0.321779589886106
"Actinopterygii",0.78,"sine","FALSE","38","beta",-0.220171896968261,0.966667134668919,17.4294892565269,NA,0.321779589886106
"Actinopterygii",0.78,"ltr","FALSE","38","p",1.32535286721601e-24,NA,NA,NA,0
"Actinopterygii",0.78,"ltr","FALSE","38","beta",0.715204611451877,NA,NA,NA,0
"Actinopterygii",0.78,"dna","FALSE","38","p",0.0681090355914837,0.25915657547419,0.149540936653128,0.134017135910456,0.146976897797574
"Actinopterygii",0.78,"dna","FALSE","38","beta",1.68391999623215,-1.17515605450769,-19.9233539770534,23.2579040396803,0.146976897797574
"Actinopterygii",0.78,"rc","FALSE","38","p",1.83023239325728e-21,NA,0.105101846603426,NA,0.0767728462460029
"Actinopterygii",0.78,"rc","FALSE","38","beta",0.75420745819158,NA,-10.9232767526285,NA,0.0767728462460029
"Sauria",0.78,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.78,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.78,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.78,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.78,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.78,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.78,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.78,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.78,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.78,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.78,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.78,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.79,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.79,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.79,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.79,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.79,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.79,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.79,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.79,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.79,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.79,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.79,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.79,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.79,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.79,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.79,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
