species,divergence,totalength.Mbp,percent.cvrg,repeat.class
Panthera tigris altaica,50,0.001786,7.46947429634554e-05,Other
Panthera tigris altaica,51,0.00019,7.94624925143143e-06,Other
Panthera tigris altaica,52,0.000536,2.24167873619329e-05,Other
Panthera tigris altaica,53,0.001508,6.30681256376768e-05,Other
Panthera tigris altaica,54,0,0,Other
Panthera tigris altaica,55,0.000321,1.3424978998471e-05,Other
Panthera tigris altaica,56,0,0,Other
Panthera tigris altaica,57,0,0,Other
Panthera tigris altaica,58,0,0,Other
Panthera tigris altaica,59,0,0,Other
Panthera tigris altaica,60,0,0,Other
Panthera tigris altaica,61,0,0,Other
Panthera tigris altaica,62,0,0,Other
Panthera tigris altaica,63,0,0,Other
Panthera tigris altaica,64,0,0,Other
Panthera tigris altaica,65,0,0,Other
Panthera tigris altaica,66,0,0,Other
Panthera tigris altaica,67,0,0,Other
Panthera tigris altaica,68,0,0,Other
Panthera tigris altaica,69,0,0,Other
Panthera tigris altaica,70,0,0,Other
Parus major,0,5.5e-05,5.39060314294196e-06,DNA
Parus major,1,0,0,DNA
Parus major,2,3.6e-05,3.5283947844711e-06,DNA
Parus major,3,1e-04,9.80109662353084e-06,DNA
Parus major,4,0.000218,2.13663906392972e-05,DNA
Parus major,5,0.000143,1.40155681716491e-05,DNA
Parus major,6,0.000338,3.31277065875342e-05,DNA
Parus major,7,0.002216,0.000217192301177443,DNA
Parus major,8,0.001277,0.000125160003882489,DNA
Parus major,9,0.001751,0.000171617201878025,DNA
Parus major,10,0.000887,8.69357270507185e-05,DNA
Parus major,11,0.002346,0.000229933726788033,DNA
Parus major,12,0.00166,0.000162698203950612,DNA
Parus major,13,0.00403,0.000394984193928293,DNA
Parus major,14,0.006793,0.00066578849363645,DNA
Parus major,15,0.005223,0.000511911276647016,DNA
Parus major,16,0.005542,0.000543176774876079,DNA
Parus major,17,0.007622,0.00074703958464552,DNA
Parus major,18,0.013211,0.00129482287493466,DNA
Parus major,19,0.01354,0.00132706848282608,DNA
Parus major,20,0.015125,0.00148241586430904,DNA
Parus major,21,0.018867,0.00184917289996156,DNA
Parus major,22,0.020455,0.00200481431434323,DNA
Parus major,23,0.027289,0.00267462125759533,DNA
Parus major,24,0.02677,0.00262375356611921,DNA
Parus major,25,0.030449,0.0029843359108989,DNA
Parus major,26,0.032838,0.00321848410923506,DNA
Parus major,27,0.030261,0.00296590984924667,DNA
Parus major,28,0.029717,0.00291259188361466,DNA
Parus major,29,0.031843,0.00312096319783092,DNA
Parus major,30,0.033546,0.00328787587332965,DNA
Parus major,31,0.032471,0.0031825140846267,DNA
Parus major,32,0.02589,0.00253750391583213,DNA
Parus major,33,0.019787,0.00193934298889805,DNA
Parus major,34,0.021958,0.0021521247965949,DNA
Parus major,35,0.019147,0.00187661597050745,DNA
Parus major,36,0.015512,0.0015203461082421,DNA
Parus major,37,0.014939,0.00146418582458927,DNA
Parus major,38,0.01432,0.00140351703648962,DNA
Parus major,39,0.009035,0.000885529079936011,DNA
Parus major,40,0.009002,0.000882294718050246,DNA
Parus major,41,0.007665,0.000751254056193639,DNA
Parus major,42,0.004771,0.000467610319908656,DNA
Parus major,43,0.004111,0.000402923082193353,DNA
Parus major,44,0.003963,0.000388417459190527,DNA
Parus major,45,0.001868,0.000183084484927556,DNA
Parus major,46,0.001766,0.000173087366371555,DNA
Parus major,47,0.00048,4.7045263792948e-05,DNA
Parus major,48,0.000564,5.52781849567139e-05,DNA
Parus major,49,0.000139,1.36235243067079e-05,DNA
Parus major,50,0.000139,1.36235243067079e-05,DNA
Parus major,51,0.00026,2.54828512211802e-05,DNA
Parus major,52,0,0,DNA
Parus major,53,0,0,DNA
Parus major,54,0,0,DNA
Parus major,55,0,0,DNA
Parus major,56,0,0,DNA
Parus major,57,0,0,DNA
Parus major,58,0,0,DNA
Parus major,59,0,0,DNA
Parus major,60,0,0,DNA
Parus major,61,0,0,DNA
Parus major,62,0,0,DNA
Parus major,63,0,0,DNA
Parus major,64,0,0,DNA
Parus major,65,0,0,DNA
Parus major,66,0,0,DNA
Parus major,67,0,0,DNA
Parus major,68,0,0,DNA
Parus major,69,0,0,DNA
Parus major,70,0,0,DNA
Parus major,0,0.00225,0.000220524674029444,LINE
Parus major,1,0.003402,0.000333433307132519,LINE
Parus major,2,0.008316,0.000815059195212824,LINE
Parus major,3,0.020127,0.00197266671741805,LINE
Parus major,4,0.034874,0.00341803443649014,LINE
Parus major,5,0.075119,0.00736248577263013,LINE
Parus major,6,0.116346,0.0114031838776132,LINE
Parus major,7,0.198547,0.0194597833131218,LINE
Parus major,8,0.266402,0.0261103174270186,LINE
Parus major,9,0.412764,0.0404553984671508,LINE
Parus major,10,0.5605,0.0549351465748903,LINE
Parus major,11,0.714415,0.0700205044429978,LINE
Parus major,12,0.862801,0.0845639596787903,LINE
Parus major,13,1.057266,0.10362366222774,LINE
Parus major,14,1.216502,0.119230536447185,LINE
Parus major,15,1.285671,0.126009856970715,LINE
Parus major,16,1.394195,0.136646399070436,LINE
Parus major,17,1.429026,0.140060219035378,LINE
Parus major,18,1.452288,0.142340150131944,LINE
Parus major,19,1.401985,0.137409904497409,LINE
Parus major,20,1.342535,0.13158315255472,LINE
Parus major,21,1.304566,0.127861774177731,LINE
Parus major,22,1.179587,0.115612461628609,LINE
Parus major,23,1.085523,0.106393158100651,LINE
Parus major,24,0.984659,0.0965073800022925,LINE
Parus major,25,0.893825,0.0876046518952745,LINE
Parus major,26,0.851657,0.083471725471064,LINE
Parus major,27,0.787035,0.0771380608110059,LINE
Parus major,28,0.75429,0.0739286917216308,LINE
Parus major,29,0.707484,0.0693411904360209,LINE
Parus major,30,0.65082,0.0637874970452634,LINE
Parus major,31,0.625374,0.0612935099984397,LINE
Parus major,32,0.625524,0.061308211643375,LINE
Parus major,33,0.602027,0.059005247969744,LINE
Parus major,34,0.600379,0.0588437258973882,LINE
Parus major,35,0.560763,0.0549609234590102,LINE
Parus major,36,0.53019,0.0519644341882982,LINE
Parus major,37,0.487741,0.0478039666825755,LINE
Parus major,38,0.465596,0.0456335138352946,LINE
Parus major,39,0.424162,0.0415725274603009,LINE
Parus major,40,0.395199,0.0387338358452276,LINE
Parus major,41,0.353491,0.0346459944654854,LINE
Parus major,42,0.348852,0.0341913215931198,LINE
Parus major,43,0.32771,0.0321191737449729,LINE
Parus major,44,0.30106,0.0295071814948019,LINE
Parus major,45,0.23031,0.0225729056336539,LINE
Parus major,46,0.184313,0.0180646952197284,LINE
Parus major,47,0.142296,0.0139465684514194,LINE
Parus major,48,0.115201,0.0112909613212738,LINE
Parus major,49,0.079084,0.00775109925375313,LINE
Parus major,50,0.053893,0.00528210500331948,LINE
Parus major,51,0.021477,0.00210498152183572,LINE
Parus major,52,0.013429,0.00131618926557396,LINE
Parus major,53,0.010412,0.00102049018044203,LINE
Parus major,54,0.007382,0.000723516952749046,LINE
Parus major,55,0.005018,0.000491819028568777,LINE
Parus major,56,0.000615,6.02767442347147e-05,LINE
Parus major,57,0.002021,0.000198080162761558,LINE
Parus major,58,0.000408,3.99884742240058e-05,LINE
Parus major,59,0.000877,8.59556173883654e-05,LINE
Parus major,60,0.00021,2.05823029094148e-05,LINE
Parus major,61,5.2e-05,5.09657024423604e-06,LINE
Parus major,62,0,0,LINE
Parus major,63,0,0,LINE
Parus major,64,0,0,LINE
Parus major,65,0,0,LINE
Parus major,66,0,0,LINE
Parus major,67,0,0,LINE
Parus major,68,0,0,LINE
Parus major,69,0,0,LINE
Parus major,70,0,0,LINE
Parus major,0,0.006774,0.000663926285277979,LTR
Parus major,1,0.05351,0.00524456680325135,LTR
Parus major,2,0.159092,0.0155927606403077,LTR
Parus major,3,0.16602,0.0162717806143859,LTR
Parus major,4,0.30853,0.0302393234125797,LTR
Parus major,5,0.427002,0.0418508786044091,LTR
Parus major,6,0.567952,0.0556655242952759,LTR
Parus major,7,0.658464,0.0645366928711661,LTR
Parus major,8,0.747092,0.073223208786669,LTR
Parus major,9,0.720429,0.070609942393937,LTR
Parus major,10,0.737926,0.0723248402701562,LTR
Parus major,11,0.71048,0.0696348312908619,LTR
Parus major,12,0.711493,0.0697341163996583,LTR
Parus major,13,0.695507,0.0681673130934206,LTR
Parus major,14,0.800536,0.0784613068661488,LTR
Parus major,15,0.771023,0.0755687092196462,LTR
Parus major,16,0.725632,0.0711198934512593,LTR
Parus major,17,0.722143,0.0707779331900643,LTR
Parus major,18,0.701323,0.0687373448730452,LTR
Parus major,19,0.660496,0.0647358511545562,LTR
Parus major,20,0.588509,0.0576803357281751,LTR
Parus major,21,0.539205,0.0528480030489095,LTR
Parus major,22,0.506954,0.0496870513768545,LTR
Parus major,23,0.474397,0.0464961083491316,LTR
Parus major,24,0.386911,0.0379215209570694,LTR
Parus major,25,0.376505,0.0369016188424248,LTR
Parus major,26,0.3186,0.0312262938425693,LTR
Parus major,27,0.314151,0.0307902430537884,LTR
Parus major,28,0.258078,0.0252944741440759,LTR
Parus major,29,0.215335,0.0211051914142801,LTR
Parus major,30,0.210405,0.0206219973507401,LTR
Parus major,31,0.191846,0.018803011828379,LTR
Parus major,32,0.153034,0.0149990102068542,LTR
Parus major,33,0.153697,0.0150639914774682,LTR
Parus major,34,0.116476,0.0114159253032238,LTR
Parus major,35,0.092949,0.00911002130060568,LTR
Parus major,36,0.078731,0.00771650138267206,LTR
Parus major,37,0.072275,0.00708374258465691,LTR
Parus major,38,0.052947,0.00518938662926087,LTR
Parus major,39,0.042207,0.00413674885189366,LTR
Parus major,40,0.044924,0.00440304464715499,LTR
Parus major,41,0.040773,0.00399620112631223,LTR
Parus major,42,0.029751,0.00291592425646666,LTR
Parus major,43,0.025371,0.00248663622435601,LTR
Parus major,44,0.019294,0.00189102358254404,LTR
Parus major,45,0.014643,0.00143517457858362,LTR
Parus major,46,0.012914,0.00126571361796277,LTR
Parus major,47,0.0117,0.00114672830495311,LTR
Parus major,48,0.002505,0.000245517470419447,LTR
Parus major,49,0.00225,0.000220524674029444,LTR
Parus major,50,0.003325,0.0003258864627324,LTR
Parus major,51,0.003482,0.000341274184431344,LTR
Parus major,52,0.002838,0.000278155122175805,LTR
Parus major,53,0.00069,6.76275667023628e-05,LTR
Parus major,54,0,0,LTR
Parus major,55,0,0,LTR
Parus major,56,0,0,LTR
Parus major,57,0,0,LTR
Parus major,58,0.000333,3.26376517563577e-05,LTR
Parus major,59,0,0,LTR
Parus major,60,0,0,LTR
Parus major,61,0,0,LTR
Parus major,62,0,0,LTR
Parus major,63,0,0,LTR
Parus major,64,0,0,LTR
Parus major,65,0,0,LTR
Parus major,66,0,0,LTR
Parus major,67,0,0,LTR
Parus major,68,0,0,LTR
Parus major,69,0,0,LTR
Parus major,70,0,0,LTR
Parus major,0,0.000135,1.32314804417666e-05,SINE
Parus major,1,0.000122,1.19573378807076e-05,SINE
Parus major,2,0.000926,9.07581547338956e-05,SINE
Parus major,3,0.001057,0.000103597591310721,SINE
Parus major,4,0.00149,0.000146036339690609,SINE
Parus major,5,0.001527,0.000149662745441316,SINE
Parus major,6,0.001888,0.000185044704252262,SINE
Parus major,7,0.003667,0.000359406213184876,SINE
Parus major,8,0.008886,0.00087092544596695,SINE
Parus major,9,0.008942,0.000876414060076128,SINE
Parus major,10,0.013508,0.00132393213190655,SINE
Parus major,11,0.017434,0.00170872318534637,SINE
Parus major,12,0.021172,0.00207508817713395,SINE
Parus major,13,0.020612,0.00202020203604218,SINE
Parus major,14,0.020025,0.00196266959886205,SINE
Parus major,15,0.020533,0.00201245916970959,SINE
Parus major,16,0.019989,0.00195914120407758,SINE
Parus major,17,0.014366,0.00140802554093644,SINE
Parus major,18,0.015385,0.00150789871553022,SINE
Parus major,19,0.013821,0.0013546095643382,SINE
Parus major,20,0.011235,0.00110115320565369,SINE
Parus major,21,0.009415,0.000922773247105428,SINE
Parus major,22,0.008427,0.000825938412464944,SINE
Parus major,23,0.00929,0.000910521876326015,SINE
Parus major,24,0.012297,0.00120524085179559,SINE
Parus major,25,0.007826,0.000767033821757523,SINE
Parus major,26,0.009602,0.000941101297791431,SINE
Parus major,27,0.010761,0.00105469600765815,SINE
Parus major,28,0.009509,0.000931986277931547,SINE
Parus major,29,0.012225,0.00119818406222664,SINE
Parus major,30,0.012473,0.001222490781853,SINE
Parus major,31,0.01092,0.00107027975128957,SINE
Parus major,32,0.011255,0.0011031134249784,SINE
Parus major,33,0.013428,0.00131609125460772,SINE
Parus major,34,0.009802,0.000960703491038493,SINE
Parus major,35,0.008763,0.000858870097120007,SINE
Parus major,36,0.008097,0.000793594793607292,SINE
Parus major,37,0.007266,0.000712147680665751,SINE
Parus major,38,0.006013,0.000589339939972909,SINE
Parus major,39,0.006914,0.000677647820550922,SINE
Parus major,40,0.006069,0.000594828554082087,SINE
Parus major,41,0.00453,0.000443989677045947,SINE
Parus major,42,0.004871,0.000477411416532187,SINE
Parus major,43,0.002488,0.000243851283993447,SINE
Parus major,44,0.002028,0.000198766239525205,SINE
Parus major,45,0.003224,0.000315987355142634,SINE
Parus major,46,0.000395,3.87143316629468e-05,SINE
Parus major,47,0.000802,7.86047949207173e-05,SINE
Parus major,48,0.000921,9.0268099902719e-05,SINE
Parus major,49,0.000146,1.4309601070355e-05,SINE
Parus major,50,0.000297,2.91092569718866e-05,SINE
Parus major,51,0.000492,4.82213953877717e-05,SINE
Parus major,52,0,0,SINE
Parus major,53,0,0,SINE
Parus major,54,0,0,SINE
Parus major,55,0,0,SINE
Parus major,56,0,0,SINE
Parus major,57,0,0,SINE
Parus major,58,0,0,SINE
Parus major,59,0,0,SINE
Parus major,60,0,0,SINE
Parus major,61,0,0,SINE
Parus major,62,0,0,SINE
Parus major,63,0,0,SINE
Parus major,64,0,0,SINE
Parus major,65,0,0,SINE
Parus major,66,0,0,SINE
Parus major,67,0,0,SINE
Parus major,68,0,0,SINE
Parus major,69,0,0,SINE
Parus major,70,0,0,SINE
Parus major,0,0.007697,0.000754390407113169,Unknown
Parus major,1,0.007481,0.000733220038406342,Unknown
Parus major,2,0.03871,0.00379400450296879,Unknown
Parus major,3,0.112049,0.0109820307557001,Unknown
Parus major,4,0.13825,0.0135500160820314,Unknown
Parus major,5,0.154142,0.0151076063574429,Unknown
Parus major,6,0.178877,0.0175319076072733,Unknown
Parus major,7,0.194919,0.0191041995276201,Unknown
Parus major,8,0.204933,0.0200856813435005,Unknown
Parus major,9,0.230152,0.0225574199009887,Unknown
Parus major,10,0.262626,0.0257402280185141,Unknown
Parus major,11,0.226822,0.0222310433834251,Unknown
Parus major,12,0.210719,0.0206527727941379,Unknown
Parus major,13,0.192136,0.0188314350085872,Unknown
Parus major,14,0.185347,0.0181660385588157,Unknown
Parus major,15,0.190615,0.0186823603289433,Unknown
Parus major,16,0.183581,0.0179929511924441,Unknown
Parus major,17,0.20834,0.0204196047054641,Unknown
Parus major,18,0.229665,0.0225096885604321,Unknown
Parus major,19,0.22676,0.0222249667035185,Unknown
Parus major,20,0.208199,0.020405785159225,Unknown
Parus major,21,0.169844,0.0166465745492697,Unknown
Parus major,22,0.166469,0.0163157875382256,Unknown
Parus major,23,0.139053,0.0136287188879183,Unknown
Parus major,24,0.136563,0.0133846715819924,Unknown
Parus major,25,0.137374,0.0134641584756093,Unknown
Parus major,26,0.114296,0.0112022613968308,Unknown
Parus major,27,0.118958,0.0116591885214198,Unknown
Parus major,28,0.117807,0.011546377899283,Unknown
Parus major,29,0.108053,0.0105903789346238,Unknown
Parus major,30,0.106044,0.010393474903457,Unknown
Parus major,31,0.101591,0.00995703207081121,Unknown
Parus major,32,0.087511,0.00857703766621807,Unknown
Parus major,33,0.0691,0.00677255776685981,Unknown
Parus major,34,0.059082,0.00579068390711449,Unknown
Parus major,35,0.041224,0.00404040407208435,Unknown
Parus major,36,0.028187,0.00276263510527464,Unknown
Parus major,37,0.023162,0.00227012999994221,Unknown
Parus major,38,0.011921,0.00116838872849111,Unknown
Parus major,39,0.011687,0.00114545416239205,Unknown
Parus major,40,0.007867,0.000771052271373171,Unknown
Parus major,41,0.004725,0.000463101815461832,Unknown
Parus major,42,0.00515,0.000504756476111838,Unknown
Parus major,43,0.003306,0.00032402425437393,Unknown
Parus major,44,0.002114,0.000207195182621442,Unknown
Parus major,45,0.001733,0.000169853004485789,Unknown
Parus major,46,0.001498,0.000146820427420492,Unknown
Parus major,47,0.000532,5.21418340371841e-05,Unknown
Parus major,48,0.000204,1.99942371120029e-05,Unknown
Parus major,49,0.001076,0.000105459799669192,Unknown
Parus major,50,0,0,Unknown
Parus major,51,2.3e-05,2.25425222341209e-06,Unknown
Parus major,52,0.000126,1.23493817456489e-05,Unknown
Parus major,53,0,0,Unknown
Parus major,54,0,0,Unknown
Parus major,55,8.1e-05,7.93888826505998e-06,Unknown
Parus major,56,0,0,Unknown
Parus major,57,0,0,Unknown
Parus major,58,0,0,Unknown
Parus major,59,1.9e-05,1.86220835847086e-06,Unknown
Parus major,60,0,0,Unknown
Parus major,61,0,0,Unknown
Parus major,62,0,0,Unknown
Parus major,63,0,0,Unknown
Parus major,64,0,0,Unknown
Parus major,65,0,0,Unknown
Parus major,66,0,0,Unknown
Parus major,67,0,0,Unknown
Parus major,68,0,0,Unknown
Parus major,69,0,0,Unknown
Parus major,70,0,0,Unknown
Parus major,0,0.00642,0.00062923040323068,Other
Parus major,1,0.002891,0.000283349703386276,Other
Parus major,2,0.002263,0.000221798816590503,Other
Parus major,3,0.000786,7.70366194609524e-05,Other
Parus major,4,0.002104,0.000206215072959089,Other
Parus major,5,0.001086,0.000106439909331545,Other
Parus major,6,0.000894,8.76218038143657e-05,Other
Parus major,7,0.001087,0.00010653792029778,Other
Parus major,8,0.002022,0.000198178173727794,Other
Parus major,9,0.003003,0.000294326931604631,Other
Parus major,10,0.001474,0.000144468164230845,Other
Parus major,11,0.002657,0.000260415137287214,Other
Parus major,12,0.00514,0.000503776366449485,Other
Parus major,13,0.002655,0.000260219115354744,Other
Parus major,14,0.005985,0.000586595632918321,Other
Parus major,15,0.006516,0.000638639455989269,Other
Parus major,16,0.004704,0.000461043585170891,Other
Parus major,17,0.010169,0.000996673515646851,Other
Parus major,18,0.005693,0.000557976430777611,Other
Parus major,19,0.013467,0.0013199136822909,Other
Parus major,20,0.011008,0.00107890471631827,Other
Parus major,21,0.012105,0.00118642274627841,Other
Parus major,22,0.011402,0.00111752103701499,Other
Parus major,23,0.014483,0.00141949282398597,Other
Parus major,24,0.013964,0.00136862513250985,Other
Parus major,25,0.009615,0.00094237544035249,Other
Parus major,26,0.010087,0.000988636616415556,Other
Parus major,27,0.015348,0.00150427230977951,Other
Parus major,28,0.010094,0.000989322693179203,Other
Parus major,29,0.008902,0.000872493621426715,Other
Parus major,30,0.006722,0.000658829715033743,Other
Parus major,31,0.005943,0.000582479172336438,Other
Parus major,32,0.00312,0.000305794214654162,Other
Parus major,33,0.004034,0.000395376237793234,Other
Parus major,34,0.002872,0.000281487495027806,Other
Parus major,35,0.002615,0.000256298676705331,Other
Parus major,36,0.000367,3.59700246083582e-05,Other
Parus major,37,0.001802,0.000176615761156026,Other
Parus major,38,0.000303,2.96973227692984e-05,Other
Parus major,39,0.001381,0.000135353144370961,Other
Parus major,40,0.000517,5.06716695436544e-05,Other
Parus major,41,0.000973,9.53646701469551e-05,Other
Parus major,42,0.000295,2.8913235039416e-05,Other
Parus major,43,0,0,Other
Parus major,44,0,0,Other
Parus major,45,0.000907,8.88959463754247e-05,Other
Parus major,46,0,0,Other
Parus major,47,0,0,Other
Parus major,48,0,0,Other
Parus major,49,0,0,Other
Parus major,50,0.000216,2.11703687068266e-05,Other
Parus major,51,0,0,Other
Parus major,52,0,0,Other
Parus major,53,0,0,Other
Parus major,54,0,0,Other
Parus major,55,0,0,Other
Parus major,56,0,0,Other
Parus major,57,0,0,Other
Parus major,58,0,0,Other
Parus major,59,0,0,Other
Parus major,60,0,0,Other
Parus major,61,0,0,Other
Parus major,62,0,0,Other
Parus major,63,0,0,Other
Parus major,64,0,0,Other
Parus major,65,0,0,Other
Parus major,66,0,0,Other
Parus major,67,0,0,Other
Parus major,68,0,0,Other
Parus major,69,0,0,Other
Parus major,70,0,0,Other
Pelusios castaneus,0,0.808552,0.0395519459807193,DNA
Pelusios castaneus,1,1.89694,0.092792632271846,DNA
Pelusios castaneus,2,7.201355,0.352268751976351,DNA
Pelusios castaneus,3,6.291419,0.307757403890004,DNA
Pelusios castaneus,4,6.82495,0.333856144961747,DNA
Pelusios castaneus,5,7.890099,0.385960048865784,DNA
Pelusios castaneus,6,4.018339,0.196565127611109,DNA
Pelusios castaneus,7,3.266477,0.159786286907041,DNA
Pelusios castaneus,8,3.092504,0.151276047988451,DNA
Pelusios castaneus,9,3.288981,0.160887115292043,DNA
Pelusios castaneus,10,3.218808,0.157454461974378,DNA
Pelusios castaneus,11,2.868895,0.140337764379231,DNA
Pelusios castaneus,12,2.8241,0.138146526932281,DNA
Pelusios castaneus,13,2.862663,0.140032913575137,DNA
Pelusios castaneus,14,3.129633,0.153092287639479,DNA
Pelusios castaneus,15,2.698709,0.132012774176158,DNA
Pelusios castaneus,16,2.603931,0.127376517836231,DNA
Pelusios castaneus,17,2.934211,0.143532827781061,DNA
Pelusios castaneus,18,2.349415,0.11492635620998,DNA
Pelusios castaneus,19,1.924097,0.094121071502716,DNA
Pelusios castaneus,20,1.84058,0.0900356696083768,DNA
Pelusios castaneus,21,1.768407,0.0865051822714258,DNA
Pelusios castaneus,22,1.679082,0.0821356703850811,DNA
Pelusios castaneus,23,1.653035,0.0808615290349146,DNA
Pelusios castaneus,24,1.62762,0.0796183032348424,DNA
Pelusios castaneus,25,1.611035,0.0788070146299163,DNA
Pelusios castaneus,26,1.459029,0.0713713356621502,DNA
Pelusios castaneus,27,1.321361,0.0646370287786428,DNA
Pelusios castaneus,28,1.143317,0.055927648713797,DNA
Pelusios castaneus,29,1.048817,0.0513049913025508,DNA
Pelusios castaneus,30,0.965081,0.0472088765830998,DNA
Pelusios castaneus,31,0.789319,0.038611125134259,DNA
Pelusios castaneus,32,0.706758,0.0345724879011383,DNA
Pelusios castaneus,33,0.573508,0.0280542963662329,DNA
Pelusios castaneus,34,0.494485,0.0241887275132286,DNA
Pelusios castaneus,35,0.397586,0.0194487181958492,DNA
Pelusios castaneus,36,0.330622,0.0161730395621276,DNA
Pelusios castaneus,37,0.238785,0.0116806481475601,DNA
Pelusios castaneus,38,0.184528,0.00902655795536981,DNA
Pelusios castaneus,39,0.157197,0.00768960716482196,DNA
Pelusios castaneus,40,0.11573,0.00566116552596326,DNA
Pelusios castaneus,41,0.080869,0.003955869652805,DNA
Pelusios castaneus,42,0.062485,0.00305657934753144,DNA
Pelusios castaneus,43,0.037936,0.00185571567780992,DNA
Pelusios castaneus,44,0.035867,0.00175450638485893,DNA
Pelusios castaneus,45,0.027468,0.00134365242086891,DNA
Pelusios castaneus,46,0.013304,0.000650791896288042,DNA
Pelusios castaneus,47,0.008554,0.00041843610048466,DNA
Pelusios castaneus,48,0.009664,0.000472733981188187,DNA
Pelusios castaneus,49,0.00496,0.000242628367828374,DNA
Pelusios castaneus,50,0.003703,0.000181139686707353,DNA
Pelusios castaneus,51,0.002785,0.000136233871855246,DNA
Pelusios castaneus,52,0.000995,4.86724245946033e-05,DNA
Pelusios castaneus,53,0.00084,4.10902880999666e-05,DNA
Pelusios castaneus,54,0.000382,1.86862976835562e-05,DNA
Pelusios castaneus,55,0,0,DNA
Pelusios castaneus,56,0,0,DNA
Pelusios castaneus,57,8.2e-05,4.01119479071102e-06,DNA
Pelusios castaneus,58,0.000138,6.7505473307088e-06,DNA
Pelusios castaneus,59,0.000162,7.92455556213642e-06,DNA
Pelusios castaneus,60,0,0,DNA
Pelusios castaneus,61,0,0,DNA
Pelusios castaneus,62,0,0,DNA
Pelusios castaneus,63,0,0,DNA
Pelusios castaneus,64,0,0,DNA
Pelusios castaneus,65,0,0,DNA
Pelusios castaneus,66,0,0,DNA
Pelusios castaneus,67,0,0,DNA
Pelusios castaneus,68,0,0,DNA
Pelusios castaneus,69,0,0,DNA
Pelusios castaneus,70,0,0,DNA
Pelusios castaneus,0,2.889988,0.141369570863627,LINE
Pelusios castaneus,1,19.171663,0.937820423839845,LINE
Pelusios castaneus,2,16.89943,0.826669580268117,LINE
Pelusios castaneus,3,11.022163,0.539171253755705,LINE
Pelusios castaneus,4,5.881192,0.28769032577526,LINE
Pelusios castaneus,5,4.651945,0.227559238422856,LINE
Pelusios castaneus,6,6.623136,0.323984007577691,LINE
Pelusios castaneus,7,6.730838,0.329252467350242,LINE
Pelusios castaneus,8,6.039566,0.295437508260432,LINE
Pelusios castaneus,9,5.085314,0.248758353974754,LINE
Pelusios castaneus,10,4.288201,0.209765969667339,LINE
Pelusios castaneus,11,4.132692,0.202158934414794,LINE
Pelusios castaneus,12,4.254063,0.208096040792153,LINE
Pelusios castaneus,13,4.244395,0.207623111142926,LINE
Pelusios castaneus,14,4.349873,0.212782779486031,LINE
Pelusios castaneus,15,4.671695,0.228525349363302,LINE
Pelusios castaneus,16,5.125041,0.250701680016834,LINE
Pelusios castaneus,17,5.937616,0.290450419127347,LINE
Pelusios castaneus,18,6.727088,0.329069028564081,LINE
Pelusios castaneus,19,7.374173,0.360722491748804,LINE
Pelusios castaneus,20,7.799997,0.381552528462947,LINE
Pelusios castaneus,21,7.77314,0.380238764334969,LINE
Pelusios castaneus,22,7.465277,0.365179026995303,LINE
Pelusios castaneus,23,6.929865,0.338988273028423,LINE
Pelusios castaneus,24,6.154798,0.301074313115593,LINE
Pelusios castaneus,25,5.570157,0.272475423681007,LINE
Pelusios castaneus,26,4.814741,0.235522731924668,LINE
Pelusios castaneus,27,4.302075,0.210444644259124,LINE
Pelusios castaneus,28,3.849472,0.188304658943756,LINE
Pelusios castaneus,29,3.40715,0.166667589404525,LINE
Pelusios castaneus,30,3.178843,0.155499493684003,LINE
Pelusios castaneus,31,2.755057,0.134769149835512,LINE
Pelusios castaneus,32,2.48456,0.121537245478158,LINE
Pelusios castaneus,33,2.186599,0.106961884367975,LINE
Pelusios castaneus,34,1.865211,0.091240544472889,LINE
Pelusios castaneus,35,1.536958,0.0751833893066053,LINE
Pelusios castaneus,36,1.381152,0.0675618257021965,LINE
Pelusios castaneus,37,1.271672,0.0622063914865009,LINE
Pelusios castaneus,38,1.185023,0.0579677815179604,LINE
Pelusios castaneus,39,1.245524,0.0609273095183605,LINE
Pelusios castaneus,40,1.275625,0.0623997604256189,LINE
Pelusios castaneus,41,1.336348,0.0653701480021597,LINE
Pelusios castaneus,42,1.249195,0.0611068838607593,LINE
Pelusios castaneus,43,1.190858,0.0582532122692262,LINE
Pelusios castaneus,44,0.912095,0.0446169599101655,LINE
Pelusios castaneus,45,0.730616,0.0357395499171967,LINE
Pelusios castaneus,46,0.530266,0.0259390270352582,LINE
Pelusios castaneus,47,0.350377,0.0171393950876214,LINE
Pelusios castaneus,48,0.18005,0.00880750758618927,LINE
Pelusios castaneus,49,0.119129,0.00582743444173919,LINE
Pelusios castaneus,50,0.074008,0.00362025004964563,LINE
Pelusios castaneus,51,0.032471,0.00158838422011192,LINE
Pelusios castaneus,52,0.020124,0.000984405902052057,LINE
Pelusios castaneus,53,0.014996,0.00073355947660369,LINE
Pelusios castaneus,54,0.006349,0.000310574094222248,LINE
Pelusios castaneus,55,0.005825,0.000284941581169411,LINE
Pelusios castaneus,56,0.001964,9.60730069384933e-05,LINE
Pelusios castaneus,57,0.000779,3.81063505117547e-05,LINE
Pelusios castaneus,58,0.000474,2.31866625706954e-05,LINE
Pelusios castaneus,59,0,0,LINE
Pelusios castaneus,60,0,0,LINE
Pelusios castaneus,61,0,0,LINE
Pelusios castaneus,62,0.000209,1.02236550153488e-05,LINE
