species,contig.name,contig.size.Mbp,contig.gene.count,contig.genedens.geneperMbp,asmbly.size.Mbp
Rhinolophus ferrumequinum,7,100.276429,686,6.84108924540981,2075.768562
Rhinolophus ferrumequinum,8,97.569473,697,7.14362780251975,2075.768562
Rhinolophus ferrumequinum,9,94.502422,1119,11.8409663616875,2075.768562
Rhinolophus ferrumequinum,10,92.464824,1176,12.7183500614244,2075.768562
Rhinolophus ferrumequinum,11,89.119429,1330,14.9237940023157,2075.768562
Rhinolophus ferrumequinum,5,88.025743,619,7.03203379947614,2075.768562
Rhinolophus ferrumequinum,12,83.956141,860,10.2434436570876,2075.768562
Rhinolophus ferrumequinum,14,73.406552,506,6.89311766066876,2075.768562
Rhinolophus ferrumequinum,13,71.409564,625,8.75232902976414,2075.768562
Rhinolophus ferrumequinum,16,67.73828,634,9.35955267833786,2075.768562
Rhinolophus ferrumequinum,17,66.937833,644,9.62086717088675,2075.768562
Rhinolophus ferrumequinum,18,62.623004,927,14.8028670103402,2075.768562
Rhinolophus ferrumequinum,19,60.482744,358,5.91904362011089,2075.768562
Rhinolophus ferrumequinum,20,57.783881,408,7.06079261100514,2075.768562
Rhinolophus ferrumequinum,21,55.572441,1234,22.2052509804275,2075.768562
Rhinolophus ferrumequinum,22,53.307308,942,17.6711230662783,2075.768562
Rhinolophus ferrumequinum,15,51.05583,1158,22.681053270508,2075.768562
Rhinolophus ferrumequinum,23,45.543787,590,12.9545661189747,2075.768562
Rhinolophus ferrumequinum,24,44.817474,625,13.94545350771,2075.768562
Rhinolophus ferrumequinum,25,40.340809,609,15.0963754841902,2075.768562
Rhinolophus ferrumequinum,26,30.135795,327,10.8508834759461,2075.768562
Rhinolophus ferrumequinum,27,27.843844,239,8.58358493891864,2075.768562
Rhinolophus ferrumequinum,RXPC01000080.1,19.127987,454,23.7348551104724,2075.768562
Rhinolophus ferrumequinum,RXPC01000012.1,17.697288,133,7.51527578688893,2075.768562
Rhinolophus ferrumequinum,28,16.664288,218,13.0818670440645,2075.768562
Rhinolophus ferrumequinum,RXPC01000010.1,4.123485,15,3.63769966424032,2075.768562
Rhinolophus ferrumequinum,RXPC01000120.1,3.464518,66,19.0502690417541,2075.768562
Rhinolophus ferrumequinum,RXPC01000059.1,3.056996,28,9.15931849436506,2075.768562
Rhinolophus ferrumequinum,RXPC01000119.1,2.694875,14,5.19504615241894,2075.768562
Rhinolophus ferrumequinum,RXPC01000114.1,2.64445,31,11.7226644481839,2075.768562
Rhinolophus ferrumequinum,RXPC01000087.1,0.895468,6,6.70040693804804,2075.768562
Rhinolophus ferrumequinum,RXPC01000082.1,0.276836,29,104.755161900909,2075.768562
Rhinolophus ferrumequinum,RXPC01000084.1,0.183554,1,5.44798805801018,2075.768562
Rhinolophus ferrumequinum,RXPC01000077.1,0.166403,4,24.03802816055,2075.768562
Rhinolophus ferrumequinum,RXPC01000093.1,0.163562,2,12.2277790684878,2075.768562
Rhinolophus ferrumequinum,RXPC01000115.1,0.101342,2,19.7351542302303,2075.768562
Rhinolophus ferrumequinum,RXPC01000043.1,0.084191,4,47.5110166169781,2075.768562
Rhinolophus ferrumequinum,RXPC01000035.1,0.061332,2,32.6094045522729,2075.768562
Rhinolophus ferrumequinum,RXPC01000023.1,0.059794,3,50.1722580860956,2075.768562
Rhinolophus ferrumequinum,RXPC01000037.1,0.058373,2,34.2624158429411,2075.768562
Rhinopithecus bieti,MCGX01003819.1,14.887386,106,7.12012169228366,2977.058395
Rhinopithecus bieti,MCGX01001867.1,10.309187,70,6.79006016672314,2977.058395
Rhinopithecus bieti,MCGX01001834.1,10.297373,131,12.7216912507685,2977.058395
Rhinopithecus bieti,MCGX01005941.1,10.284889,63,6.12549148561545,2977.058395
Rhinopithecus bieti,MCGX01004854.1,9.912862,116,11.7019686141096,2977.058395
Rhinopithecus bieti,MCGX01002843.1,9.884246,91,9.20656972722047,2977.058395
Rhinopithecus bieti,MCGX01000834.1,9.218569,142,15.4036922650359,2977.058395
Rhinopithecus bieti,MCGX01003748.1,9.089757,113,12.4315754535572,2977.058395
Rhinopithecus bieti,MCGX01016141.1,8.628969,97,11.2412039028069,2977.058395
Rhinopithecus bieti,MCGX01001114.1,8.58697,84,9.78226312657433,2977.058395
Rhinopithecus bieti,MCGX01009509.1,8.522506,45,5.28013708643913,2977.058395
Rhinopithecus bieti,MCGX01001670.1,8.264851,91,11.0104828266112,2977.058395
Rhinopithecus bieti,MCGX01001057.1,8.134859,37,4.54832714371571,2977.058395
Rhinopithecus bieti,MCGX01003073.1,8.065406,63,7.81113808777884,2977.058395
Rhinopithecus bieti,MCGX01002236.1,7.982108,70,8.76961324001129,2977.058395
Rhinopithecus bieti,MCGX01003552.1,7.907741,103,13.0252116249129,2977.058395
Rhinopithecus bieti,MCGX01004156.1,7.532868,180,23.895281319147,2977.058395
Rhinopithecus bieti,MCGX01001340.1,7.511159,34,4.5265983585223,2977.058395
Rhinopithecus bieti,MCGX01003043.1,7.336353,23,3.1350726989282,2977.058395
Rhinopithecus bieti,MCGX01000841.1,7.332055,77,10.5018306600264,2977.058395
Rhinopithecus bieti,MCGX01016361.1,7.195311,54,7.50488755802216,2977.058395
Rhinopithecus bieti,MCGX01001624.1,7.066926,63,8.91476718448729,2977.058395
Rhinopithecus bieti,MCGX01000658.1,7.01948,74,10.5420914369725,2977.058395
Rhinopithecus bieti,MCGX01001316.1,6.806487,40,5.87674669767238,2977.058395
Rhinopithecus bieti,MCGX01011832.1,6.801003,87,12.7922307930169,2977.058395
Rhinopithecus bieti,MCGX01003508.1,6.669832,73,10.9448034073422,2977.058395
Rhinopithecus bieti,MCGX01003506.1,6.626082,29,4.37664369381484,2977.058395
Rhinopithecus bieti,MCGX01011647.1,6.612758,76,11.4929353229016,2977.058395
Rhinopithecus bieti,MCGX01011613.1,6.591827,67,10.1641016974505,2977.058395
Rhinopithecus bieti,MCGX01005181.1,6.476555,96,14.8226950902139,2977.058395
Rhinopithecus bieti,MCGX01000521.1,6.44074,77,11.9551480109428,2977.058395
Rhinopithecus bieti,MCGX01004013.1,6.404673,118,18.424047566519,2977.058395
Rhinopithecus bieti,MCGX01003375.1,6.398317,43,6.72051728603006,2977.058395
Rhinopithecus bieti,MCGX01000985.1,6.397689,54,8.44054782906765,2977.058395
Rhinopithecus bieti,MCGX01001328.1,6.373,82,12.8667817354464,2977.058395
Rhinopithecus bieti,MCGX01000782.1,6.300357,86,13.6500201496518,2977.058395
Rhinopithecus bieti,MCGX01001823.1,6.2955,25,3.97109046144071,2977.058395
Rhinopithecus bieti,MCGX01011938.1,6.294555,88,13.9803369737813,2977.058395
Rhinopithecus bieti,MCGX01000676.1,6.259616,87,13.8986161451437,2977.058395
Rhinopithecus bieti,MCGX01001871.1,6.247051,88,14.0866466433522,2977.058395
Rhinopithecus bieti,MCGX01011222.1,6.203004,38,6.12606408120969,2977.058395
Rhinopithecus bieti,MCGX01007942.1,6.194911,38,6.13406713994761,2977.058395
Rhinopithecus bieti,MCGX01011230.1,6.192774,64,10.3346254844759,2977.058395
Rhinopithecus bieti,MCGX01001757.1,6.185465,39,6.30510398167317,2977.058395
Rhinopithecus roxellana,KN296311.1,9.848887,137,13.9102012237525,2899.53559
Rhinopithecus roxellana,KN299482.1,9.259753,202,21.8148367456454,2899.53559
Rhinopithecus roxellana,KN300162.1,8.92286,65,7.28465985121362,2899.53559
Rhinopithecus roxellana,KN299057.1,7.970165,195,24.466243797964,2899.53559
Rhinopithecus roxellana,KN298804.1,7.874669,52,6.60345215779863,2899.53559
Rhinopithecus roxellana,KN295893.1,7.760291,115,14.8190319151692,2899.53559
Rhinopithecus roxellana,KN298724.1,7.700815,81,10.5183672117821,2899.53559
Rhinopithecus roxellana,KN294790.1,7.694058,59,7.66825516521971,2899.53559
Rhinopithecus roxellana,KN299104.1,7.46817,135,18.0767175894496,2899.53559
Rhinopithecus roxellana,KN297190.1,7.153799,53,7.4086509839038,2899.53559
Rhinopithecus roxellana,KN294172.1,7.123385,119,16.7055409752526,2899.53559
Rhinopithecus roxellana,KN297008.1,6.916312,164,23.7120592593278,2899.53559
Rhinopithecus roxellana,KN299711.1,6.889846,73,10.5953021301202,2899.53559
Rhinopithecus roxellana,KN297112.1,6.872927,49,7.12942244257796,2899.53559
Rhinopithecus roxellana,KN298527.1,6.804151,98,14.4029725383814,2899.53559
Rhinopithecus roxellana,KN299263.1,6.67939,99,14.8217127611953,2899.53559
Rhinopithecus roxellana,KN296119.1,6.46659,126,19.4847670874449,2899.53559
Rhinopithecus roxellana,KN295236.1,6.217487,183,29.4331134106111,2899.53559
Rhinopithecus roxellana,KN299668.1,6.04161,104,17.2139545584703,2899.53559
Rhinopithecus roxellana,KN298155.1,5.845335,94,16.0811997943659,2899.53559
Rhinopithecus roxellana,KN295586.1,5.804774,61,10.5085917212281,2899.53559
Rhinopithecus roxellana,KN298755.1,5.631541,108,19.1776993188898,2899.53559
Rhinopithecus roxellana,KN296635.1,5.607563,51,9.09485992399907,2899.53559
Rhinopithecus roxellana,KN299689.1,5.473716,28,5.11535490697727,2899.53559
Rhinopithecus roxellana,KN299213.1,5.465263,112,20.4930668478351,2899.53559
Rhinopithecus roxellana,KN296682.1,5.438161,43,7.90708476633921,2899.53559
Rhinopithecus roxellana,KN299774.1,5.399761,104,19.2601116975362,2899.53559
Rhinopithecus roxellana,KN294911.1,5.046767,80,15.8517324061127,2899.53559
Rhinopithecus roxellana,KN297845.1,5.028527,47,9.34667348907543,2899.53559
Rhinopithecus roxellana,KN298889.1,4.860793,26,5.3489214619919,2899.53559
Rhinopithecus roxellana,KN296157.1,4.79688,39,8.13028468504528,2899.53559
Rhinopithecus roxellana,KN295607.1,4.786336,20,4.17856163879845,2899.53559
Rhinopithecus roxellana,KN297197.1,4.768883,58,12.1621771806941,2899.53559
Rhinopithecus roxellana,KN297530.1,4.753607,16,3.36586512094921,2899.53559
Rhinopithecus roxellana,KN295096.1,4.72342,44,9.31528426436777,2899.53559
Rhinopithecus roxellana,KN294978.1,4.721345,18,3.81247292879465,2899.53559
Rhinopithecus roxellana,KN297047.1,4.700242,11,2.34030503110265,2899.53559
Rhinopithecus roxellana,KN299389.1,4.536473,19,4.18827578164799,2899.53559
Rhinopithecus roxellana,KN294501.1,4.520785,24,5.30881251817992,2899.53559
Rhinopithecus roxellana,KN294387.1,4.506705,20,4.43783207465321,2899.53559
Rhinopithecus roxellana,KN294539.1,4.487616,49,10.9189378057303,2899.53559
Rhinopithecus roxellana,KN294251.1,4.421433,41,9.27301171362316,2899.53559
Rhinopithecus roxellana,KN297991.1,4.420559,84,19.0021216773716,2899.53559
Rhinopithecus roxellana,KN298066.1,4.420341,39,8.82284873497316,2899.53559
Saimiri boliviensis boliviensis,JH378105.1,72.162052,785,10.8782937602717,2608.572064
Saimiri boliviensis boliviensis,JH378106.1,71.252344,533,7.48045566051834,2608.572064
Saimiri boliviensis boliviensis,JH378107.1,58.292249,464,7.95989188888561,2608.572064
Saimiri boliviensis boliviensis,JH378108.1,54.85664,481,8.76830954283748,2608.572064
Saimiri boliviensis boliviensis,JH378109.1,50.794693,359,7.06766748250649,2608.572064
Saimiri boliviensis boliviensis,JH378110.1,49.021937,482,9.83233281867259,2608.572064
Saimiri boliviensis boliviensis,JH378111.1,46.157118,413,8.94769903094903,2608.572064
Saimiri boliviensis boliviensis,JH378112.1,45.331107,472,10.4122760558219,2608.572064
Saimiri boliviensis boliviensis,JH378113.1,44.311105,547,12.3445353032835,2608.572064
Saimiri boliviensis boliviensis,JH378114.1,44.255708,304,6.86917041300074,2608.572064
Saimiri boliviensis boliviensis,JH378115.1,43.820709,498,11.3644897895194,2608.572064
Saimiri boliviensis boliviensis,JH378116.1,39.782659,268,6.73660350355164,2608.572064
Saimiri boliviensis boliviensis,JH378117.1,39.031659,294,7.5323470109226,2608.572064
Saimiri boliviensis boliviensis,JH378118.1,37.227512,345,9.26733970295947,2608.572064
Saimiri boliviensis boliviensis,JH378119.1,36.3837,337,9.26238947660628,2608.572064
Saimiri boliviensis boliviensis,JH378120.1,32.907957,275,8.35664152593854,2608.572064
Saimiri boliviensis boliviensis,JH378121.1,31.320352,195,6.22598366710566,2608.572064
Saimiri boliviensis boliviensis,JH378122.1,30.262601,321,10.6071517117778,2608.572064
Saimiri boliviensis boliviensis,JH378123.1,29.834108,291,9.75393666872829,2608.572064
Saimiri boliviensis boliviensis,JH378124.1,28.799539,214,7.43067449794943,2608.572064
Saimiri boliviensis boliviensis,JH378125.1,27.742158,262,9.44411029596183,2608.572064
Saimiri boliviensis boliviensis,JH378126.1,27.210278,128,4.70410482391984,2608.572064
Saimiri boliviensis boliviensis,JH378127.1,26.360658,233,8.83892958969385,2608.572064
Saimiri boliviensis boliviensis,JH378128.1,25.516302,110,4.31096951274523,2608.572064
Saimiri boliviensis boliviensis,JH378129.1,25.294431,216,8.53942909409585,2608.572064
Saimiri boliviensis boliviensis,JH378130.1,24.403887,149,6.10558473738221,2608.572064
Saimiri boliviensis boliviensis,JH378131.1,24.139186,200,8.28528352198786,2608.572064
Saimiri boliviensis boliviensis,JH378132.1,23.605852,148,6.2696317845253,2608.572064
Saimiri boliviensis boliviensis,JH378133.1,23.066823,157,6.80631225201667,2608.572064
Saimiri boliviensis boliviensis,JH378134.1,22.52108,281,12.4771991396505,2608.572064
Saimiri boliviensis boliviensis,JH378135.1,21.858291,232,10.6138215471649,2608.572064
Saimiri boliviensis boliviensis,JH378136.1,21.366645,245,11.4664702858123,2608.572064
Saimiri boliviensis boliviensis,JH378137.1,21.137282,430,20.3432021203105,2608.572064
Saimiri boliviensis boliviensis,JH378138.1,20.7162,142,6.85453895984785,2608.572064
Saimiri boliviensis boliviensis,JH378139.1,19.873202,217,10.9192268060275,2608.572064
Saimiri boliviensis boliviensis,JH378140.1,19.594188,221,11.2788547297801,2608.572064
Saimiri boliviensis boliviensis,JH378141.1,19.344684,315,16.2835433238403,2608.572064
Saimiri boliviensis boliviensis,JH378142.1,19.171412,195,10.1713947830238,2608.572064
Saimiri boliviensis boliviensis,JH378143.1,18.74488,158,8.42896833695388,2608.572064
Saimiri boliviensis boliviensis,JH378144.1,18.45109,169,9.15935047739727,2608.572064
Saimiri boliviensis boliviensis,JH378145.1,18.371965,154,8.38233689210708,2608.572064
Saimiri boliviensis boliviensis,JH378146.1,17.725628,186,10.4932812535612,2608.572064
Saimiri boliviensis boliviensis,JH378147.1,17.632151,66,3.74316213603207,2608.572064
Saimiri boliviensis boliviensis,JH378148.1,17.569346,141,8.02534140997622,2608.572064
Salarias fasciatus,23,41.705463,1054,25.2724685013088,797.490645
Salarias fasciatus,6,41.296897,1488,36.0317628707067,797.490645
Salarias fasciatus,1,41.08291,1111,27.0428750056897,797.490645
Salarias fasciatus,14,41.006365,1204,29.3612954964431,797.490645
Salarias fasciatus,5,37.109336,1316,35.4627741116144,797.490645
Salarias fasciatus,11,36.057378,1263,35.0275053277584,797.490645
Salarias fasciatus,2,35.747288,1083,30.2960045528489,797.490645
Salarias fasciatus,16,34.246461,1053,30.7477026604296,797.490645
Salarias fasciatus,20,34.145682,1269,37.1642891771791,797.490645
Salarias fasciatus,7,33.379828,1283,38.4363873894137,797.490645
Salarias fasciatus,12,32.729575,1173,35.8391454823352,797.490645
Salarias fasciatus,22,31.729373,1042,32.8402329286494,797.490645
Salarias fasciatus,18,31.625632,1278,40.4102596273807,797.490645
Salarias fasciatus,15,30.603455,989,32.3166126177584,797.490645
Salarias fasciatus,3,30.411982,885,29.1003723466626,797.490645
Salarias fasciatus,13,29.904995,939,31.3994367830525,797.490645
Salarias fasciatus,CABFVL010000058.1,28.306296,999,35.2925017105735,797.490645
Salarias fasciatus,10,28.124721,1044,37.1203682340529,797.490645
Salarias fasciatus,4,27.169852,1328,48.8777045969923,797.490645
Salarias fasciatus,9,26.18821,714,27.2641772767211,797.490645
Salarias fasciatus,19,26.030347,968,37.1873644250689,797.490645
Salarias fasciatus,17,22.427289,750,33.4414025698782,797.490645
Salarias fasciatus,8,22.082935,941,42.6120893803292,797.490645
Salarias fasciatus,CABFVL010000139.1,18.784263,557,29.6524809091525,797.490645
Salarias fasciatus,CABFVL010000146.1,3.127692,151,48.2784110455889,797.490645
Salarias fasciatus,CABFVL010000145.1,2.592612,15,5.78567097583441,797.490645
Salarias fasciatus,CABFVL010000148.1,1.045338,42,40.1783920607497,797.490645
Salarias fasciatus,CABFVL010000149.1,1.018356,22,21.6034471245812,797.490645
Salarias fasciatus,CABFVL010000150.1,1.005363,24,23.871974600219,797.490645
Salarias fasciatus,CABFVL010000152.1,0.864248,23,26.6127315307643,797.490645
Salarias fasciatus,CABFVL010000153.1,0.808477,10,12.3689356654549,797.490645
Salarias fasciatus,CABFVL010000154.1,0.788933,14,17.745486625607,797.490645
Salarias fasciatus,CABFVL010000155.1,0.774755,24,30.9775348335926,797.490645
Salarias fasciatus,CABFVL010000157.1,0.681152,9,13.2129098938269,797.490645
Salarias fasciatus,CABFVL010000158.1,0.577128,25,43.3179467986305,797.490645
Salarias fasciatus,CABFVL010000159.1,0.567235,20,35.258755189648,797.490645
Salarias fasciatus,CABFVL010000160.1,0.560573,45,80.2750043259308,797.490645
Salarias fasciatus,CABFVL010000162.1,0.556849,17,30.52892256249,797.490645
Salarias fasciatus,CABFVL010000161.1,0.556827,9,16.1630093368317,797.490645
Salarias fasciatus,CABFVL010000163.1,0.543053,21,38.6702587040307,797.490645
Salarias fasciatus,CABFVL010000164.1,0.506529,16,31.5875300328313,797.490645
Salarias fasciatus,CABFVL010000165.1,0.495185,32,64.6223128729667,797.490645
Salarias fasciatus,CABFVL010000166.1,0.476436,16,33.5826847677338,797.490645
Salarias fasciatus,CABFVL010000167.1,0.453822,6,13.2210426114203,797.490645
Salarias fasciatus,CABFVL010000168.1,0.442065,12,27.1453293067762,797.490645
Salarias fasciatus,CABFVL010000156.1,0.434604,17,39.1160688810964,797.490645
Salmo salar,1,174.498729,3804,21.7995857150341,2756.584103
Salmo salar,9,161.282225,3504,21.725890748345,2756.584103
Salmo salar,10,125.877811,2948,23.4195365853637,2756.584103
Salmo salar,13,114.417674,2679,23.4142148353759,2756.584103
Salmo salar,11,111.868677,2405,21.4984217610797,2756.584103
Salmo salar,15,110.670232,2707,24.4600553471326,2756.584103
Salmo salar,3,105.78008,3173,29.9961958811149,2756.584103
Salmo salar,14,101.980477,2596,25.4558526922756,2756.584103
Salmo salar,12,101.677876,2757,27.1150431977946,2756.584103
Salmo salar,20,96.847506,2068,21.3531569930154,2756.584103
Salmo salar,16,96.486271,2149,22.2725987617451,2756.584103
Salmo salar,6,96.060288,2616,27.2328977402191,2756.584103
Salmo salar,2,95.481959,2874,30.0999270448567,2756.584103
Salmo salar,5,92.788608,2419,26.070010663378,2756.584103
Salmo salar,4,90.536438,2255,24.9070987307895,2756.584103
Salmo salar,19,88.107222,1660,18.8406802793079,2756.584103
Salmo salar,17,87.489397,1985,22.6884636089102,2756.584103
Salmo salar,18,84.084598,1762,20.9550862097242,2756.584103
Salmo salar,7,68.862998,1645,23.8880102199442,2756.584103
Salmo salar,22,63.823863,1418,22.2173953964523,2756.584103
Salmo salar,21,59.819933,1112,18.5891214555523,2756.584103
Salmo salar,26,55.994222,1222,21.823680307586,2756.584103
Salmo salar,25,54.385492,1243,22.8553600287371,2756.584103
Salmo salar,23,52.460201,1243,23.6941524490156,2756.584103
Salmo salar,24,49.35447,1241,25.1446322896386,2756.584103
Salmo salar,27,45.305548,1163,25.6701452987612,2756.584103
Salmo salar,29,43.051128,800,18.5825560714693,2756.584103
Salmo salar,28,41.468476,926,22.3302153664871,2756.584103
Salmo salar,8,28.860523,711,24.6357281882938,2756.584103
Salmo salar,CAJNNT020002019.1,1.509725,30,19.8711685903062,2756.584103
Salmo salar,CAJNNT020004214.1,1.40202,20,14.2651317384916,2756.584103
Salmo salar,CAJNNT020003322.1,1.209298,21,17.3654467302518,2756.584103
Salmo salar,CAJNNT020004177.1,1.096091,18,16.4219941592441,2756.584103
Salmo salar,CAJNNT020003670.1,1.093241,38,34.7590330037018,2756.584103
Salmo salar,CAJNNT020000882.1,1.041165,21,20.1697137341344,2756.584103
Salmo salar,CAJNNT020000722.1,1.012902,25,24.6815585318224,2756.584103
Salmo salar,CAJNNT020001357.1,0.892442,15,16.8078149616446,2756.584103
Salmo salar,CAJNNT020000845.1,0.888002,29,32.6575841045403,2756.584103
Salmo salar,CAJNNT020004202.1,0.886118,21,23.6988753190884,2756.584103
Salmo salar,CAJNNT020004199.1,0.873775,24,27.467025263941,2756.584103
Salmo salar,CAJNNT020001807.1,0.834495,26,31.1565677445641,2756.584103
Salmo salar,CAJNNT020001739.1,0.819916,3,3.65891140068007,2756.584103
Salmo salar,CAJNNT020002130.1,0.815111,21,25.7633622905347,2756.584103
Salmo salar,CAJNNT020004198.1,0.813862,24,29.4890288525573,2756.584103
Salmo salar,CAJNNT020002376.1,0.781456,10,12.7966257857128,2756.584103
Salmo salar,CAJNNT020002477.1,0.742287,9,12.1246903152015,2756.584103
Salmo salar,CAJNNT020001216.1,0.717057,11,15.3404819979444,2756.584103
Salmo salar,CAJNNT020004192.1,0.677164,21,31.0116899303566,2756.584103
Salmo salar,CAJNNT020001370.1,0.672305,14,20.8238820178342,2756.584103
Salmo salar,CAJNNT020001981.1,0.671524,14,20.8481007380228,2756.584103
Salmo salar,CAJNNT020002183.1,0.665075,17,25.5610269518475,2756.584103
Salmo salar,CAJNNT020002040.1,0.640779,14,21.8484063928437,2756.584103
Salmo salar,CAJNNT020004175.1,0.63967,15,23.4495911954602,2756.584103
Salmo salar,CAJNNT020000890.1,0.637618,11,17.2517087033302,2756.584103
Salmo salar,CAJNNT020002049.1,0.63271,13,20.5465379083624,2756.584103
Salmo salar,CAJNNT020001827.1,0.629832,19,30.1667746319654,2756.584103
Salmo trutta,12,97.529106,1880,19.2762968626002,2371.863509
Salmo trutta,13,91.488822,1709,18.6798776357619,2371.863509
Salmo trutta,14,86.253525,1916,22.2135848940667,2371.863509
Salmo trutta,1,81.542925,2013,24.6863845023955,2371.863509
Salmo trutta,2,75.345318,1206,16.006303138836,2371.863509
Salmo trutta,3,74.753489,1757,23.5039196632013,2371.863509
Salmo trutta,4,73.16896,1459,19.9401494841528,2371.863509
Salmo trutta,5,67.763595,1278,18.8596841711246,2371.863509
Salmo trutta,15,66.900148,1249,18.6696149013004,2371.863509
Salmo trutta,16,61.349433,1212,19.7556838055863,2371.863509
Salmo trutta,6,60.103141,1172,19.4998128300815,2371.863509
Salmo trutta,7,59.83733,1143,19.1017881312552,2371.863509
Salmo trutta,17,59.764774,1098,18.3720263043244,2371.863509
Salmo trutta,18,59.142494,881,14.8962267299719,2371.863509
Salmo trutta,19,56.583805,1199,21.1898086387086,2371.863509
Salmo trutta,20,55.161844,911,16.5150389098668,2371.863509
Salmo trutta,21,52.72804,1141,21.6393402827035,2371.863509
Salmo trutta,22,52.209666,954,18.2724785100138,2371.863509
Salmo trutta,23,51.488243,1041,20.2182078732032,2371.863509
Salmo trutta,8,51.188276,1141,22.2902603713397,2371.863509
Salmo trutta,24,50.333583,1038,20.6224142636538,2371.863509
Salmo trutta,9,49.359203,954,19.3277026778573,2371.863509
Salmo trutta,25,48.970219,890,18.1743112073891,2371.863509
Salmo trutta,26,48.699937,947,19.4456103711181,2371.863509
Salmo trutta,10,46.595448,842,18.0704346913887,2371.863509
Salmo trutta,27,46.405705,1008,21.7214672204635,2371.863509
Salmo trutta,28,46.383311,1029,22.1847034593973,2371.863509
Salmo trutta,29,46.063367,865,18.7784796539081,2371.863509
Salmo trutta,30,45.787633,1032,22.5388370698263,2371.863509
Salmo trutta,31,45.589842,1036,22.724360395897,2371.863509
Salmo trutta,32,44.953446,1319,29.3414658355669,2371.863509
Salmo trutta,33,44.893998,880,19.601729389305,2371.863509
Salmo trutta,34,42.900288,875,20.3961334711786,2371.863509
Salmo trutta,35,41.918599,834,19.8957030982834,2371.863509
Salmo trutta,36,41.684595,813,19.5036079875551,2371.863509
Salmo trutta,37,35.205783,1012,28.7452774449016,2371.863509
Salmo trutta,38,34.894132,1112,31.8678223605046,2371.863509
Salmo trutta,39,25.826328,624,24.1613906553034,2371.863509
Salmo trutta,40,25.483426,571,22.4067203522792,2371.863509
Salmo trutta,11,22.956941,462,20.1246324586538,2371.863509
Salmo trutta,CAAJIE010000782.1,19.918725,430,21.5877271261087,2371.863509
Salmo trutta,CAAJIE010000812.1,5.246469,66,12.5798894456443,2371.863509
Salmo trutta,CAAJIE010000833.1,4.759194,166,34.8798557066596,2371.863509
Salmo trutta,CAAJIE010000863.1,4.443743,70,15.7524861361244,2371.863509
Salmo trutta,CAAJIE010000914.1,3.741878,75,20.0434113565434,2371.863509
Salmo trutta,CAAJIE010000944.1,3.482325,88,25.2704730316671,2371.863509
Salmo trutta,CAAJIE010000975.1,3.241233,69,21.2881949554383,2371.863509
Salmo trutta,CAAJIE010000986.1,3.192219,18,5.63871087791909,2371.863509
Salmo trutta,CAAJIE010001025.1,2.988091,78,26.1036226808354,2371.863509
Salmo trutta,CAAJIE010001066.1,2.90793,49,16.8504743924372,2371.863509
Salmo trutta,CAAJIE010001087.1,2.833277,34,12.0002385929791,2371.863509
Salmo trutta,CAAJIE010001108.1,2.760988,56,20.2825944915371,2371.863509
Salmo trutta,CAAJIE010001129.1,2.688013,46,17.11301247427,2371.863509
Salmo trutta,CAAJIE010001190.1,2.233757,39,17.4593744977632,2371.863509
Salmo trutta,CAAJIE010001221.1,2.061308,19,9.21744833862771,2371.863509
Salmo trutta,CAAJIE010001283.1,1.718048,82,47.7285849987893,2371.863509
Salmo trutta,CAAJIE010001294.1,1.700181,25,14.7043167756845,2371.863509
Salmo trutta,CAAJIE010001305.1,1.567845,17,10.8429085783352,2371.863509
Salmo trutta,CAAJIE010001316.1,1.349658,10,7.40928442612869,2371.863509
Salmo trutta,CAAJIE010001327.1,1.348957,15,11.1197021105936,2371.863509
Salmo trutta,CAAJIE010001359.1,1.265985,20,15.797975489441,2371.863509
Salmo trutta,CAAJIE010001380.1,1.250738,18,14.3915032564774,2371.863509
Salmo trutta,CAAJIE010001348.1,1.198084,24,20.0319844017615,2371.863509
Salmo trutta,CAAJIE010000049.1,1.095237,9,8.21739952174735,2371.863509
Salmo trutta,CAAJIE010000060.1,1.079381,14,12.9703969219395,2371.863509
Salmo trutta,CAAJIE010000082.1,1.064445,49,46.0333788969839,2371.863509
Salmo trutta,CAAJIE010000093.1,1.051655,53,50.3967555899986,2371.863509
Salmo trutta,CAAJIE010000104.1,1.024606,5,4.87992457588576,2371.863509
Salmo trutta,CAAJIE010001272.1,1.008803,19,18.8342025152582,2371.863509
Salmo trutta,CAAJIE010000115.1,0.97168,30,30.8743619298535,2371.863509
Salmo trutta,CAAJIE010000137.1,0.956275,25,26.143107369742,2371.863509
Salmo trutta,CAAJIE010000190.1,0.943909,8,8.47539328473402,2371.863509
Salmo trutta,CAAJIE010000168.1,0.941317,9,9.56107241237543,2371.863509
Salmo trutta,CAAJIE010000179.1,0.940306,30,31.904507681542,2371.863509
Salmo trutta,CAAJIE010001337.1,0.937027,10,10.6720510721676,2371.863509
Salmo trutta,CAAJIE010000211.1,0.910636,10,10.9813361211285,2371.863509
Salmo trutta,CAAJIE010000222.1,0.898009,26,28.9529392244399,2371.863509
Salmo trutta,CAAJIE010000233.1,0.885114,16,18.0767675124334,2371.863509
Salmo trutta,CAAJIE010000244.1,0.871018,23,26.4058836901189,2371.863509
Salvator merianae,QVOM01000001.1,99.024201,799,8.06873463185025,2026.218827
Salvator merianae,QVOM01000002.1,93.665499,881,9.40581120482794,2026.218827
Salvator merianae,QVOM01000003.1,68.109538,601,8.82402109378572,2026.218827
