species,divergence,sequence.lengths.Mbp,percent.of.genome,repeat.group
Terrapene carolina triunguis,21,11.716521,0.45567107054145,Unknown
Terrapene carolina triunguis,22,11.225011,0.436555593525549,Unknown
Terrapene carolina triunguis,23,10.386341,0.403938602805266,Unknown
Terrapene carolina triunguis,24,9.77435,0.380137459604846,Unknown
Terrapene carolina triunguis,25,8.888897,0.345701015849559,Unknown
Terrapene carolina triunguis,26,8.160867,0.317386961747126,Unknown
Terrapene carolina triunguis,27,7.180787,0.279270348221979,Unknown
Terrapene carolina triunguis,28,6.264004,0.243615439135553,Unknown
Terrapene carolina triunguis,29,5.32622,0.207143773253108,Unknown
Terrapene carolina triunguis,30,4.520082,0.175791995241176,Unknown
Terrapene carolina triunguis,31,3.698957,0.143857352884597,Unknown
Terrapene carolina triunguis,32,2.993503,0.116421309421034,Unknown
Terrapene carolina triunguis,33,2.339171,0.0909734684681157,Unknown
Terrapene carolina triunguis,34,1.827179,0.0710614192558403,Unknown
Terrapene carolina triunguis,35,1.424555,0.0554028368911877,Unknown
Terrapene carolina triunguis,36,1.065907,0.0414545396016126,Unknown
Terrapene carolina triunguis,37,0.788252,0.0306561677051097,Unknown
Terrapene carolina triunguis,38,0.589909,0.022942344877975,Unknown
Terrapene carolina triunguis,39,0.424501,0.016509407964695,Unknown
Terrapene carolina triunguis,40,0.299393,0.0116437916018429,Unknown
Terrapene carolina triunguis,41,0.210603,0.00819063051815817,Unknown
Terrapene carolina triunguis,42,0.137443,0.00534534090353515,Unknown
Terrapene carolina triunguis,43,0.10072,0.00391713463620599,Unknown
Terrapene carolina triunguis,44,0.066862,0.00260035202587376,Unknown
Terrapene carolina triunguis,45,0.050796,0.0019755239374575,Unknown
Terrapene carolina triunguis,46,0.031609,0.00122931601187287,Unknown
Terrapene carolina triunguis,47,0.019594,0.000762036696404093,Unknown
Terrapene carolina triunguis,48,0.014267,0.000554862587914525,Unknown
Terrapene carolina triunguis,49,0.00683,0.000265627775668059,Unknown
Terrapene carolina triunguis,50,0.006925,0.000269322451903559,Unknown
Terrapene carolina triunguis,51,0.003853,0.000149848289846125,Unknown
Terrapene carolina triunguis,52,0.002606,0.000101350802839087,Unknown
Terrapene carolina triunguis,53,0.000927,3.6052261792722e-05,Unknown
Terrapene carolina triunguis,54,0.000778,3.0257453802306e-05,Unknown
Terrapene carolina triunguis,55,0.00054,2.10013175491584e-05,Unknown
Terrapene carolina triunguis,56,0.00018,7.00043918305281e-06,Unknown
Terrapene carolina triunguis,57,1.9e-05,7.38935247100019e-07,Unknown
Terrapene carolina triunguis,58,0.000473,1.8395598519911e-05,Unknown
Terrapene carolina triunguis,59,0.000197,7.66159177256335e-06,Unknown
Terrapene carolina triunguis,60,2.9e-05,1.1278485350474e-06,Unknown
Terrapene carolina triunguis,61,0,0,Unknown
Terrapene carolina triunguis,62,0,0,Unknown
Terrapene carolina triunguis,63,0,0,Unknown
Terrapene carolina triunguis,64,0,0,Unknown
Terrapene carolina triunguis,65,0,0,Unknown
Terrapene carolina triunguis,66,0,0,Unknown
Terrapene carolina triunguis,67,0,0,Unknown
Terrapene carolina triunguis,68,0,0,Unknown
Terrapene carolina triunguis,69,0,0,Unknown
Terrapene carolina triunguis,70,0,0,Unknown
Terrapene carolina triunguis,0,0.465316,0.0180967575494522,Other
Terrapene carolina triunguis,1,1.154427,0.0448972000265228,Other
Terrapene carolina triunguis,2,1.877338,0.0730121694168555,Other
Terrapene carolina triunguis,3,1.824785,0.0709683134147056,Other
Terrapene carolina triunguis,4,1.625189,0.0632057597525912,Other
Terrapene carolina triunguis,5,1.403293,0.054575929458354,Other
Terrapene carolina triunguis,6,1.300333,0.0505716782456478,Other
Terrapene carolina triunguis,7,0.896962,0.0348840440583856,Other
Terrapene carolina triunguis,8,0.730395,0.0284060320950325,Other
Terrapene carolina triunguis,9,0.64533,0.0250977412111082,Other
Terrapene carolina triunguis,10,0.67801,0.0263687098361202,Other
Terrapene carolina triunguis,11,0.776905,0.0302148677972758,Other
Terrapene carolina triunguis,12,0.815195,0.0317040167768263,Other
Terrapene carolina triunguis,13,0.67773,0.0263578202640577,Other
Terrapene carolina triunguis,14,0.666606,0.025925193122545,Other
Terrapene carolina triunguis,15,0.642485,0.0249870953806871,Other
Terrapene carolina triunguis,16,0.636882,0.0247691872654502,Other
Terrapene carolina triunguis,17,0.589754,0.0229363167220118,Other
Terrapene carolina triunguis,18,0.53942,0.0209787605784575,Other
Terrapene carolina triunguis,19,0.509362,0.0198097650175452,Other
Terrapene carolina triunguis,20,0.466526,0.0181438160572939,Other
Terrapene carolina triunguis,21,0.383885,0.0149297977543679,Other
Terrapene carolina triunguis,22,0.338767,0.0131750987818069,Other
Terrapene carolina triunguis,23,0.276471,0.01075232456321,Other
Terrapene carolina triunguis,24,0.224593,0.00873472020799655,Other
Terrapene carolina triunguis,25,0.194589,0.00756782477883924,Other
Terrapene carolina triunguis,26,0.147626,0.00574137130465197,Other
Terrapene carolina triunguis,27,0.116907,0.00454666857540641,Other
Terrapene carolina triunguis,28,0.096416,0.00374974635707344,Other
Terrapene carolina triunguis,29,0.069256,0.00269345786700836,Other
Terrapene carolina triunguis,30,0.058734,0.00228424330543013,Other
Terrapene carolina triunguis,31,0.048608,0.00189042971005462,Other
Terrapene carolina triunguis,32,0.037418,0.0014552357408415,Other
Terrapene carolina triunguis,33,0.024935,0.000969755283496787,Other
Terrapene carolina triunguis,34,0.02176,0.000846275314573495,Other
Terrapene carolina triunguis,35,0.015111,0.000587686869417283,Other
Terrapene carolina triunguis,36,0.011669,0.000453822915705796,Other
Terrapene carolina triunguis,37,0.010006,0.000389146635920147,Other
Terrapene carolina triunguis,38,0.003669,0.000142692285347893,Other
Terrapene carolina triunguis,39,0.002943,0.000114457180642913,Other
Terrapene carolina triunguis,40,0.002442,9.49726249167498e-05,Other
Terrapene carolina triunguis,41,0.002112,8.21384864144863e-05,Other
Terrapene carolina triunguis,42,0.000951,3.69856536837957e-05,Other
Terrapene carolina triunguis,43,0.001302,5.06365100907486e-05,Other
Terrapene carolina triunguis,44,0.000337,1.31063778038266e-05,Other
Terrapene carolina triunguis,45,0.000159,6.18372127836331e-06,Other
Terrapene carolina triunguis,46,0.000264,1.02673108018108e-05,Other
Terrapene carolina triunguis,47,0,0,Other
Terrapene carolina triunguis,48,9.9e-05,3.85024155067904e-06,Other
Terrapene carolina triunguis,49,0,0,Other
Terrapene carolina triunguis,50,0,0,Other
Terrapene carolina triunguis,51,0,0,Other
Terrapene carolina triunguis,52,0,0,Other
Terrapene carolina triunguis,53,0,0,Other
Terrapene carolina triunguis,54,0,0,Other
Terrapene carolina triunguis,55,0,0,Other
Terrapene carolina triunguis,56,0,0,Other
Terrapene carolina triunguis,57,0,0,Other
Terrapene carolina triunguis,58,0,0,Other
Terrapene carolina triunguis,59,0,0,Other
Terrapene carolina triunguis,60,0,0,Other
Terrapene carolina triunguis,61,0,0,Other
Terrapene carolina triunguis,62,0,0,Other
Terrapene carolina triunguis,63,0,0,Other
Terrapene carolina triunguis,64,0,0,Other
Terrapene carolina triunguis,65,0,0,Other
Terrapene carolina triunguis,66,0,0,Other
Terrapene carolina triunguis,67,0,0,Other
Terrapene carolina triunguis,68,0,0,Other
Terrapene carolina triunguis,69,0,0,Other
Terrapene carolina triunguis,70,0,0,Other
Tetraodon nigroviridis,0,0.362149,0.100989179685732,DNA
Tetraodon nigroviridis,1,0.275595,0.0768526572639694,DNA
Tetraodon nigroviridis,2,0.243678,0.0679522553630129,DNA
Tetraodon nigroviridis,3,0.255299,0.0711928973560265,DNA
Tetraodon nigroviridis,4,0.243086,0.0677871697370028,DNA
Tetraodon nigroviridis,5,0.169214,0.0471871606751404,DNA
Tetraodon nigroviridis,6,0.133243,0.03715625686904,DNA
Tetraodon nigroviridis,7,0.10441,0.0291158618441229,DNA
Tetraodon nigroviridis,8,0.108467,0.030247200331831,DNA
Tetraodon nigroviridis,9,0.10192,0.0284214983158031,DNA
Tetraodon nigroviridis,10,0.10019,0.027939069037091,DNA
Tetraodon nigroviridis,11,0.1082,0.0301727444836136,DNA
Tetraodon nigroviridis,12,0.114792,0.0320109952381051,DNA
Tetraodon nigroviridis,13,0.125982,0.0351314482027228,DNA
Tetraodon nigroviridis,14,0.131574,0.0366908381024674,DNA
Tetraodon nigroviridis,15,0.131593,0.0366961364587076,DNA
Tetraodon nigroviridis,16,0.125202,0.0349139367360203,DNA
Tetraodon nigroviridis,17,0.111509,0.0310954950519711,DNA
Tetraodon nigroviridis,18,0.100625,0.0280603735089059,DNA
Tetraodon nigroviridis,19,0.098182,0.0273791164407593,DNA
Tetraodon nigroviridis,20,0.075958,0.0211817128048643,DNA
Tetraodon nigroviridis,21,0.073737,0.0205623628464715,DNA
Tetraodon nigroviridis,22,0.052843,0.01473584414739,DNA
Tetraodon nigroviridis,23,0.055325,0.0154279767888717,DNA
Tetraodon nigroviridis,24,0.040835,0.0113872830035893,DNA
Tetraodon nigroviridis,25,0.033748,0.00941099612599808,DNA
Tetraodon nigroviridis,26,0.034329,0.00957301428260602,DNA
Tetraodon nigroviridis,27,0.024525,0.0068390624626675,DNA
Tetraodon nigroviridis,28,0.022885,0.0063817306608826,DNA
Tetraodon nigroviridis,29,0.018911,0.00527353762411846,DNA
Tetraodon nigroviridis,30,0.016568,0.00462016664144649,DNA
Tetraodon nigroviridis,31,0.011163,0.00311292372153954,DNA
Tetraodon nigroviridis,32,0.009544,0.00266144799770433,DNA
Tetraodon nigroviridis,33,0.00722,0.00201337537127255,DNA
Tetraodon nigroviridis,34,0.007559,0.00210790920103175,DNA
Tetraodon nigroviridis,35,0.005916,0.00164974081668261,DNA
Tetraodon nigroviridis,36,0.004814,0.00134243615475153,DNA
Tetraodon nigroviridis,37,0.002921,0.000814552556715669,DNA
Tetraodon nigroviridis,38,0.004003,0.0011162800015518,DNA
Tetraodon nigroviridis,39,0.002827,0.000788339636369461,DNA
Tetraodon nigroviridis,40,0.001504,0.000419406725539324,DNA
Tetraodon nigroviridis,41,0.002535,0.000706912266783369,DNA
Tetraodon nigroviridis,42,0.000407,0.000113496367881985,DNA
Tetraodon nigroviridis,43,2e-05,5.57721709493782e-06,DNA
Tetraodon nigroviridis,44,0.000241,6.72054659940007e-05,DNA
Tetraodon nigroviridis,45,0.000298,8.31005347145735e-05,DNA
Tetraodon nigroviridis,46,4.6e-05,1.2827599318357e-05,DNA
Tetraodon nigroviridis,47,8.6e-05,2.39820335082326e-05,DNA
Tetraodon nigroviridis,48,7.5e-05,2.09145641060168e-05,DNA
Tetraodon nigroviridis,49,8.6e-05,2.39820335082326e-05,DNA
Tetraodon nigroviridis,50,9.3e-05,2.59340594914609e-05,DNA
Tetraodon nigroviridis,51,0.000176,4.90795104354528e-05,DNA
Tetraodon nigroviridis,52,0,0,DNA
Tetraodon nigroviridis,53,0,0,DNA
Tetraodon nigroviridis,54,0,0,DNA
Tetraodon nigroviridis,55,8.5e-05,2.37031726534857e-05,DNA
Tetraodon nigroviridis,56,0,0,DNA
Tetraodon nigroviridis,57,0,0,DNA
Tetraodon nigroviridis,58,0,0,DNA
Tetraodon nigroviridis,59,0,0,DNA
Tetraodon nigroviridis,60,0,0,DNA
Tetraodon nigroviridis,61,0,0,DNA
Tetraodon nigroviridis,62,0,0,DNA
Tetraodon nigroviridis,63,0,0,DNA
Tetraodon nigroviridis,64,0,0,DNA
Tetraodon nigroviridis,65,0,0,DNA
Tetraodon nigroviridis,66,0,0,DNA
Tetraodon nigroviridis,67,0,0,DNA
Tetraodon nigroviridis,68,0,0,DNA
Tetraodon nigroviridis,69,0,0,DNA
Tetraodon nigroviridis,70,0,0,DNA
Tetraodon nigroviridis,0,0.095241,0.0265589866669486,LINE
Tetraodon nigroviridis,1,0.528628,0.14741365592314,LINE
Tetraodon nigroviridis,2,0.723551,0.201770050312968,LINE
Tetraodon nigroviridis,3,0.424821,0.118465947174429,LINE
Tetraodon nigroviridis,4,0.343094,0.0956754860985298,LINE
Tetraodon nigroviridis,5,0.253351,0.0706496764109796,LINE
Tetraodon nigroviridis,6,0.221982,0.0619020902584244,LINE
Tetraodon nigroviridis,7,0.219725,0.0612727013092606,LINE
Tetraodon nigroviridis,8,0.212437,0.0592403633998653,LINE
Tetraodon nigroviridis,9,0.225301,0.0628276294353293,LINE
Tetraodon nigroviridis,10,0.217324,0.0606031563970133,LINE
Tetraodon nigroviridis,11,0.210148,0.0586020509033497,LINE
Tetraodon nigroviridis,12,0.206653,0.0576274322160093,LINE
Tetraodon nigroviridis,13,0.170473,0.0475382464912668,LINE
Tetraodon nigroviridis,14,0.152458,0.0425145681930015,LINE
Tetraodon nigroviridis,15,0.131638,0.0367086851971712,LINE
Tetraodon nigroviridis,16,0.137334,0.0382970766258095,LINE
Tetraodon nigroviridis,17,0.112327,0.031323603231154,LINE
Tetraodon nigroviridis,18,0.08496,0.0236920182192959,LINE
Tetraodon nigroviridis,19,0.088478,0.0246730507062954,LINE
Tetraodon nigroviridis,20,0.070632,0.0196964998924824,LINE
Tetraodon nigroviridis,21,0.062801,0.0175127405389595,LINE
Tetraodon nigroviridis,22,0.048064,0.0134031681225546,LINE
Tetraodon nigroviridis,23,0.045519,0.0126934672472237,LINE
Tetraodon nigroviridis,24,0.045883,0.0127949725983516,LINE
Tetraodon nigroviridis,25,0.037889,0.010565758925505,LINE
Tetraodon nigroviridis,26,0.032071,0.00894334647258754,LINE
Tetraodon nigroviridis,27,0.029453,0.00821328875486018,LINE
Tetraodon nigroviridis,28,0.027702,0.00772500339819838,LINE
Tetraodon nigroviridis,29,0.032221,0.00898517560079958,LINE
Tetraodon nigroviridis,30,0.019187,0.0053505032200286,LINE
Tetraodon nigroviridis,31,0.018207,0.00507721958237665,LINE
Tetraodon nigroviridis,32,0.026948,0.00751474231371922,LINE
Tetraodon nigroviridis,33,0.019207,0.00535608043712354,LINE
Tetraodon nigroviridis,34,0.020902,0.00582874958591952,LINE
Tetraodon nigroviridis,35,0.014688,0.00409590823452234,LINE
Tetraodon nigroviridis,36,0.020964,0.00584603895891382,LINE
Tetraodon nigroviridis,37,0.019574,0.00545842237081565,LINE
Tetraodon nigroviridis,38,0.031823,0.00887418898061031,LINE
Tetraodon nigroviridis,39,0.02097,0.0058477121240423,LINE
Tetraodon nigroviridis,40,0.015612,0.00435357566430846,LINE
Tetraodon nigroviridis,41,0.009849,0.00274650055840213,LINE
Tetraodon nigroviridis,42,0.016426,0.00458056840007243,LINE
Tetraodon nigroviridis,43,0.003316,0.000924702594340691,LINE
Tetraodon nigroviridis,44,0.001377,0.000383991396986469,LINE
Tetraodon nigroviridis,45,0.001032,0.000287784402098792,LINE
Tetraodon nigroviridis,46,0.001138,0.000317343652701962,LINE
Tetraodon nigroviridis,47,0.000944,0.000263244646881065,LINE
Tetraodon nigroviridis,48,0.000145,4.04348239382992e-05,LINE
Tetraodon nigroviridis,49,0.000151,4.21079890667806e-05,LINE
Tetraodon nigroviridis,50,0.001733,0.000483265861276362,LINE
Tetraodon nigroviridis,51,0.00022,6.1349388044316e-05,LINE
Tetraodon nigroviridis,52,0,0,LINE
Tetraodon nigroviridis,53,0,0,LINE
Tetraodon nigroviridis,54,0.000176,4.90795104354528e-05,LINE
Tetraodon nigroviridis,55,0,0,LINE
Tetraodon nigroviridis,56,0,0,LINE
Tetraodon nigroviridis,57,0,0,LINE
Tetraodon nigroviridis,58,0,0,LINE
Tetraodon nigroviridis,59,0,0,LINE
Tetraodon nigroviridis,60,0,0,LINE
Tetraodon nigroviridis,61,0,0,LINE
Tetraodon nigroviridis,62,0,0,LINE
Tetraodon nigroviridis,63,0,0,LINE
Tetraodon nigroviridis,64,0,0,LINE
Tetraodon nigroviridis,65,0,0,LINE
Tetraodon nigroviridis,66,0,0,LINE
Tetraodon nigroviridis,67,0,0,LINE
Tetraodon nigroviridis,68,0,0,LINE
Tetraodon nigroviridis,69,0,0,LINE
Tetraodon nigroviridis,70,0,0,LINE
Tetraodon nigroviridis,0,0.06479,0.0180673947790511,LTR
Tetraodon nigroviridis,1,0.153921,0.0429225416234962,LTR
Tetraodon nigroviridis,2,0.116681,0.032537763392722,LTR
Tetraodon nigroviridis,3,0.109212,0.0304549516686175,LTR
Tetraodon nigroviridis,4,0.075402,0.0210266661696251,LTR
Tetraodon nigroviridis,5,0.063944,0.0178314784959352,LTR
Tetraodon nigroviridis,6,0.068011,0.0189656055921908,LTR
Tetraodon nigroviridis,7,0.077837,0.0217056923509338,LTR
Tetraodon nigroviridis,8,0.06027,0.0168069437155951,LTR
Tetraodon nigroviridis,9,0.053322,0.0148694184968137,LTR
Tetraodon nigroviridis,10,0.040176,0.0112035137003111,LTR
Tetraodon nigroviridis,11,0.035186,0.00981199803512411,LTR
Tetraodon nigroviridis,12,0.024458,0.00682037878539946,LTR
Tetraodon nigroviridis,13,0.027674,0.00771719529426546,LTR
Tetraodon nigroviridis,14,0.032642,0.00910257602064802,LTR
Tetraodon nigroviridis,15,0.027707,0.00772639770247211,LTR
Tetraodon nigroviridis,16,0.03268,0.0091131727331284,LTR
Tetraodon nigroviridis,17,0.031572,0.00880419490606884,LTR
Tetraodon nigroviridis,18,0.028742,0.00801501868713514,LTR
Tetraodon nigroviridis,19,0.022624,0.00630894797779366,LTR
Tetraodon nigroviridis,20,0.018821,0.00524844014719124,LTR
Tetraodon nigroviridis,21,0.024663,0.00687754526062257,LTR
Tetraodon nigroviridis,22,0.021456,0.00598323849944929,LTR
Tetraodon nigroviridis,23,0.016007,0.00446372570193349,LTR
Tetraodon nigroviridis,24,0.027097,0.00755629258107651,LTR
Tetraodon nigroviridis,25,0.018697,0.00521386140120262,LTR
Tetraodon nigroviridis,26,0.016698,0.00465641855256359,LTR
Tetraodon nigroviridis,27,0.019144,0.00533851220327448,LTR
Tetraodon nigroviridis,28,0.019418,0.00541492007747513,LTR
Tetraodon nigroviridis,29,0.021658,0.00603956839210817,LTR
Tetraodon nigroviridis,30,0.021759,0.0060677333384376,LTR
Tetraodon nigroviridis,31,0.01102,0.00307304661931074,LTR
Tetraodon nigroviridis,32,0.007399,0.00206329146427225,LTR
Tetraodon nigroviridis,33,0.004731,0.00131929070380754,LTR
Tetraodon nigroviridis,34,0.008373,0.00233490193679572,LTR
Tetraodon nigroviridis,35,0.008439,0.00235330675320901,LTR
Tetraodon nigroviridis,36,0.004813,0.00134215729389679,LTR
Tetraodon nigroviridis,37,0.003246,0.000905182334508408,LTR
Tetraodon nigroviridis,38,0.003887,0.00108393214240117,LTR
Tetraodon nigroviridis,39,0.004483,0.00125013321183031,LTR
Tetraodon nigroviridis,40,0.00184,0.00051310397273428,LTR
Tetraodon nigroviridis,41,0.002493,0.000695200110883999,LTR
Tetraodon nigroviridis,42,0.000512,0.000142776757630408,LTR
Tetraodon nigroviridis,43,0.000431,0.00012018902839591,LTR
Tetraodon nigroviridis,44,0.000184,5.1310397273428e-05,LTR
Tetraodon nigroviridis,45,0.000121,3.37421634243738e-05,LTR
Tetraodon nigroviridis,46,0.000431,0.00012018902839591,LTR
Tetraodon nigroviridis,47,0,0,LTR
Tetraodon nigroviridis,48,0.001108,0.000308977827059555,LTR
Tetraodon nigroviridis,49,0,0,LTR
Tetraodon nigroviridis,50,0,0,LTR
Tetraodon nigroviridis,51,0,0,LTR
Tetraodon nigroviridis,52,0,0,LTR
Tetraodon nigroviridis,53,0,0,LTR
Tetraodon nigroviridis,54,0,0,LTR
Tetraodon nigroviridis,55,0.00051,0.000142219035920914,LTR
Tetraodon nigroviridis,56,0,0,LTR
Tetraodon nigroviridis,57,0,0,LTR
Tetraodon nigroviridis,58,0,0,LTR
Tetraodon nigroviridis,59,0,0,LTR
Tetraodon nigroviridis,60,0,0,LTR
Tetraodon nigroviridis,61,0,0,LTR
Tetraodon nigroviridis,62,0,0,LTR
Tetraodon nigroviridis,63,0,0,LTR
Tetraodon nigroviridis,64,0,0,LTR
Tetraodon nigroviridis,65,0,0,LTR
Tetraodon nigroviridis,66,0,0,LTR
Tetraodon nigroviridis,67,0,0,LTR
Tetraodon nigroviridis,68,0,0,LTR
Tetraodon nigroviridis,69,0,0,LTR
Tetraodon nigroviridis,70,0,0,LTR
Tetraodon nigroviridis,0,0.002302,0.000641937687627343,SINE
Tetraodon nigroviridis,1,0.030642,0.00854485431115424,SINE
Tetraodon nigroviridis,2,0.036125,0.0100738483777314,SINE
Tetraodon nigroviridis,3,0.020744,0.00578468957086951,SINE
Tetraodon nigroviridis,4,0.00998,0.00278303133037397,SINE
Tetraodon nigroviridis,5,0.007854,0.00219017315318208,SINE
Tetraodon nigroviridis,6,0.005006,0.00139597743886294,SINE
Tetraodon nigroviridis,7,0.004478,0.00124873890755658,SINE
Tetraodon nigroviridis,8,0.003269,0.000911596134167587,SINE
Tetraodon nigroviridis,9,0.003299,0.000919961959809993,SINE
Tetraodon nigroviridis,10,0.006053,0.00168794475378293,SINE
Tetraodon nigroviridis,11,0.00352,0.000981590208709056,SINE
Tetraodon nigroviridis,12,0.00304,0.000847736998430549,SINE
Tetraodon nigroviridis,13,0.003626,0.00101114945931223,SINE
Tetraodon nigroviridis,14,0.002061,0.000574732221633342,SINE
Tetraodon nigroviridis,15,0.002911,0.0008117639481682,SINE
Tetraodon nigroviridis,16,0.005035,0.0014040644036506,SINE
Tetraodon nigroviridis,17,0.001996,0.000556606266074795,SINE
Tetraodon nigroviridis,18,0.004254,0.00118627407609327,SINE
Tetraodon nigroviridis,19,0.005143,0.00143418137596326,SINE
Tetraodon nigroviridis,20,0.003846,0.00107249884735654,SINE
Tetraodon nigroviridis,21,0.003706,0.00103345832769198,SINE
Tetraodon nigroviridis,22,0.002126,0.00059285817719189,SINE
Tetraodon nigroviridis,23,0.001912,0.000533181954276056,SINE
Tetraodon nigroviridis,24,0.002159,0.000602060585398538,SINE
Tetraodon nigroviridis,25,0.001728,0.000481871557002628,SINE
Tetraodon nigroviridis,26,0.001283,0.000357778476640261,SINE
Tetraodon nigroviridis,27,0.000596,0.000166201069429147,SINE
Tetraodon nigroviridis,28,0.001297,0.000361682528606718,SINE
Tetraodon nigroviridis,29,0.00035,9.76012991614119e-05,SINE
Tetraodon nigroviridis,30,0.000435,0.000121304471814898,SINE
Tetraodon nigroviridis,31,0.00038,0.000105967124803819,SINE
Tetraodon nigroviridis,32,0.000227,6.33014140275443e-05,SINE
Tetraodon nigroviridis,33,0.000326,9.09086386474865e-05,SINE
Tetraodon nigroviridis,34,0,0,SINE
Tetraodon nigroviridis,35,0.000147,4.0992545647793e-05,SINE
Tetraodon nigroviridis,36,0,0,SINE
Tetraodon nigroviridis,37,0,0,SINE
Tetraodon nigroviridis,38,0,0,SINE
Tetraodon nigroviridis,39,0,0,SINE
Tetraodon nigroviridis,40,0,0,SINE
Tetraodon nigroviridis,41,0,0,SINE
Tetraodon nigroviridis,42,0,0,SINE
Tetraodon nigroviridis,43,0,0,SINE
Tetraodon nigroviridis,44,0,0,SINE
Tetraodon nigroviridis,45,0,0,SINE
Tetraodon nigroviridis,46,0,0,SINE
Tetraodon nigroviridis,47,0,0,SINE
Tetraodon nigroviridis,48,0,0,SINE
Tetraodon nigroviridis,49,0,0,SINE
Tetraodon nigroviridis,50,0,0,SINE
Tetraodon nigroviridis,51,0,0,SINE
Tetraodon nigroviridis,52,0,0,SINE
Tetraodon nigroviridis,53,0,0,SINE
Tetraodon nigroviridis,54,0,0,SINE
Tetraodon nigroviridis,55,0,0,SINE
Tetraodon nigroviridis,56,0,0,SINE
Tetraodon nigroviridis,57,0,0,SINE
Tetraodon nigroviridis,58,0,0,SINE
Tetraodon nigroviridis,59,0,0,SINE
Tetraodon nigroviridis,60,0,0,SINE
Tetraodon nigroviridis,61,0,0,SINE
Tetraodon nigroviridis,62,0,0,SINE
Tetraodon nigroviridis,63,0,0,SINE
Tetraodon nigroviridis,64,0,0,SINE
Tetraodon nigroviridis,65,0,0,SINE
Tetraodon nigroviridis,66,0,0,SINE
Tetraodon nigroviridis,67,0,0,SINE
Tetraodon nigroviridis,68,0,0,SINE
Tetraodon nigroviridis,69,0,0,SINE
Tetraodon nigroviridis,70,0,0,SINE
Tetraodon nigroviridis,0,0.511979,0.142770901552459,Unknown
Tetraodon nigroviridis,1,0.55564,0.154946245331563,Unknown
Tetraodon nigroviridis,2,0.513496,0.14319393346911,Unknown
Tetraodon nigroviridis,3,0.45108,0.125788554359228,Unknown
Tetraodon nigroviridis,4,0.506999,0.141382174495819,Unknown
Tetraodon nigroviridis,5,0.553664,0.154395216282583,Unknown
Tetraodon nigroviridis,6,0.500583,0.139593003251763,Unknown
Tetraodon nigroviridis,7,0.395386,0.110257677914954,Unknown
Tetraodon nigroviridis,8,0.311299,0.0868091052218524,Unknown
Tetraodon nigroviridis,9,0.306192,0.0853849628366601,Unknown
Tetraodon nigroviridis,10,0.333029,0.0928687515955024,Unknown
Tetraodon nigroviridis,11,0.33996,0.0948015361797531,Unknown
Tetraodon nigroviridis,12,0.372817,0.103964067284172,Unknown
Tetraodon nigroviridis,13,0.351674,0.0980681122322581,Unknown
Tetraodon nigroviridis,14,0.341895,0.0953411319336883,Unknown
Tetraodon nigroviridis,15,0.307752,0.0858199857700652,Unknown
Tetraodon nigroviridis,16,0.28856,0.0804680882457629,Unknown
Tetraodon nigroviridis,17,0.299665,0.0835648380377271,Unknown
Tetraodon nigroviridis,18,0.286759,0.0799658598463637,Unknown
Tetraodon nigroviridis,19,0.263248,0.0734095622904096,Unknown
Tetraodon nigroviridis,20,0.240714,0.0671257117895431,Unknown
Tetraodon nigroviridis,21,0.226729,0.0632258427359079,Unknown
Tetraodon nigroviridis,22,0.196023,0.0546631413300498,Unknown
Tetraodon nigroviridis,23,0.167719,0.0467702636972938,Unknown
Tetraodon nigroviridis,24,0.152319,0.0424758065341917,Unknown
Tetraodon nigroviridis,25,0.129171,0.0360207354685107,Unknown
Tetraodon nigroviridis,26,0.108405,0.0302299109588367,Unknown
Tetraodon nigroviridis,27,0.09592,0.0267483331873218,Unknown
Tetraodon nigroviridis,28,0.071247,0.0198679993181517,Unknown
Tetraodon nigroviridis,29,0.060897,0.0169817894715214,Unknown
Tetraodon nigroviridis,30,0.047211,0.0131652998134555,Unknown
Tetraodon nigroviridis,31,0.04636,0.0129279892260659,Unknown
Tetraodon nigroviridis,32,0.03726,0.0103903554478692,Unknown
Tetraodon nigroviridis,33,0.028168,0.00785495255651043,Unknown
Tetraodon nigroviridis,34,0.019639,0.00547654832637419,Unknown
Tetraodon nigroviridis,35,0.015393,0.00429250513711889,Unknown
Tetraodon nigroviridis,36,0.015125,0.00421777042804673,Unknown
Tetraodon nigroviridis,37,0.012026,0.00335358063918611,Unknown
Tetraodon nigroviridis,38,0.009238,0.00257611657615178,Unknown
Tetraodon nigroviridis,39,0.012576,0.0035069541092969,Unknown
Tetraodon nigroviridis,40,0.00794,0.00221415518669031,Unknown
Tetraodon nigroviridis,41,0.00783,0.00218348049266816,Unknown
Tetraodon nigroviridis,42,0.008383,0.00233769054534319,Unknown
Tetraodon nigroviridis,43,0.005836,0.00162743194830286,Unknown
Tetraodon nigroviridis,44,0.010776,0.0030050045707525,Unknown
Tetraodon nigroviridis,45,0.006733,0.00187757013501082,Unknown
Tetraodon nigroviridis,46,0.000386,0.0001076402899323,Unknown
Tetraodon nigroviridis,47,0.001078,0.000300612001417149,Unknown
Tetraodon nigroviridis,48,0.000253,7.05517962509634e-05,Unknown
Tetraodon nigroviridis,49,0,0,Unknown
Tetraodon nigroviridis,50,0,0,Unknown
Tetraodon nigroviridis,51,7.1e-05,1.97991206870293e-05,Unknown
Tetraodon nigroviridis,52,0.000367,0.000102341933692109,Unknown
Tetraodon nigroviridis,53,0,0,Unknown
Tetraodon nigroviridis,54,0,0,Unknown
