"species","chromnum.1n","chromnum.source","chromnum.database","is.estimate","asmbly.size.Mbp","beta","pval.beta","rsq","cv","weightcv","clade","class","order","family","est.gnsz.Mbp","est.gnsz.source","est.gnsz.db","repcontent.Mbp","repcontent.percentcoverage","k2p.mean","k2p.median"
"Mus caroli",20,"Redi, C.A., H. Zacharias, S. Merani, M. Oliveira-Miranda, M. Aguilera, M. Zuccotti, S. Garagna, and E. Capanna (2005). Genome sizes in Afrotheria, Xenartha, Euarchontoglires, and Laurasiatheria. Journal of Heredity 96: 485-493.","",NA,2553.112587,19.8676259243549,3.8685680035466e-06,0.703244137426358,0.246731210527578,0.232590858227509,"Mammalia","Mammalia","Rodentia","Muridae",2953.56,"Redi, C.A., H. Zacharias, S. Merani, M. Oliveira-Miranda, M. Aguilera, M. Zuccotti, S. Garagna, and E. Capanna (2005). Genome sizes in Afrotheria, Xenartha, Euarchontoglires, and Laurasiatheria. Journal of Heredity 96: 485-493.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Mus musculus",20,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",NA,2728.206152,19.2024787321468,4.73524047390951e-05,0.590395025653492,0.188115869121798,0.185924613765222,"Mammalia","Mammalia","Rodentia","Muridae",3178.5,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Mus pahari",24,"Veyrunes, F., Dobigny, G., Yang, F., OÔøΩBrien, P. C. M., Catalan, J., Robinson, T. L., & Britton-Davidian, J. (2006). Phylogenomics of the genus Mus (Rodentia; Muridae): extensive genome repatterning is not restricted to the house mouse. Royal Society, 273(1604), 2925ÔøΩ2934. https://doi.org/10.1098/rspb.2006.3670","",NA,2475.012951,16.3676754798002,1.0372031950013e-08,0.781160629570684,0.279046737994498,0.246075834775249,"Mammalia","Mammalia","Rodentia","Muridae",NA,NA,NA,NA,NA,NA,NA
"Mus spicilegus",20,"Redi, C.A., H. Zacharias, S. Merani, M. Oliveira-Miranda, M. Aguilera, M. Zuccotti, S. Garagna, and E. Capanna (2005). Genome sizes in Afrotheria, Xenartha, Euarchontoglires, and Laurasiatheria. Journal of Heredity 96: 485-493.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mus spretus",20,"Redi, C.A., H. Zacharias, S. Merani, M. Oliveira-Miranda, M. Aguilera, M. Zuccotti, S. Garagna, and E. Capanna (2005). Genome sizes in Afrotheria, Xenartha, Euarchontoglires, and Laurasiatheria. Journal of Heredity 96: 485-493.","",NA,2625.571169,20.3667586987034,2.84485746816537e-06,0.713016510354934,0.251578640689088,0.234784608540105,"Mammalia","Mammalia","Rodentia","Muridae",3599.04,"Redi, C.A., H. Zacharias, S. Merani, M. Oliveira-Miranda, M. Aguilera, M. Zuccotti, S. Garagna, and E. Capanna (2005). Genome sizes in Afrotheria, Xenartha, Euarchontoglires, and Laurasiatheria. Journal of Heredity 96: 485-493.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",744.935935,28.3723383237684,17.5421051663993,17.4964164512936
"Mustela putorius furo",20,"Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","",NA,2410.758013,10.7074707219451,3.475376413666e-09,0.60527428651661,0.291847196639088,0.279552181077841,"Mammalia","Mammalia","Carnivora","Mustelidae",2748.18,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Myotis lucifugus",22,"Fenton, M. B., & Barclay, R. M. R. (1980). Myotis lucifugus. Mammalian Species, 142, 1. https://doi.org/10.2307/3503792","",NA,2034.5753,8.56790871787499,2.23215633273521e-12,0.843332157869591,0.280597697856503,0.247691935159781,"Mammalia","Mammalia","Chiroptera","Vespertilionidae",2210.28,"Smith, J.D.L., J.W. Bickham, and T.R. Gregory (2013). Patterns of genome size diversity in bats (order Chiroptera). Genome 56: 457ñ472.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",715.751763,35.1794186727815,15.0010661727144,14.1865773460666
"Myripristis murdjan",24,"Manoel Galetti, P., Franco Molina, W., Roberto A. M. Affonso, P., & Teixeira Aguilar, C. (2006). Assessing Genetic Diversity of Brazilian Reef Fishes by Chromosomal and DNA Markers. Genetica, 126(1-2), 161ÔøΩ177. https://doi.org/10.1007/s10709-005-1446-z","",NA,835.254674,24.9893260915301,0.00102673048725125,0.393904258038861,0.155819190693143,0.154461102085147,"Actinopterygii","Actinopterygii","Holocentriformes","Holocentridae",NA,NA,NA,NA,NA,NA,NA
"Naja naja",19,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","",NA,1768.535092,9.40630104828061,9.75086749144738e-17,0.984126988895288,0.426386839470904,0.323943500829012,"Sauria","Reptilia","Squamata","Elapidae",1480,"Li, A., Wang, J., Sun, K., Wang, S., Zhao, X., Wang, T., Xiong, L., Xu, W., Qiu, L., Shang, Y., Liu, R., Wang, S., & Lu, Y. (2021). Two Reference-Quality Sea Snake Genomes Reveal Their Divergent Evolution of Adaptive Traits and Venom Systems. Molecular Biology and Evolution. https://doi.org/10.1093/molbev/msab212","",749.894209,42.4019976981039,13.026095459553,12.2177825804176
"Nannospalax galili",26,"Kandemir, ?., SÔøΩzen, M., Matur, F., KankiliÔøΩ, T., MartÔøΩnkovÔøΩ, N., ÔøΩolak, F., ÔøΩzkurt, ?., & ÔøΩolak, E. (2012). Phylogeny of species and cytotypes of mole rats (Spalacidae) in Turkey inferred from mitochondrial cytochromebgene sequences. BioOne, 61(1), 25ÔøΩ33. https://doi.org/10.25225/fozo.v61.i1.a5.2012","",NA,3061.40821,5.6423160543412,0.243032594603367,0.0520303556013481,0.602702156569187,0.58017517254927,"Mammalia","Mammalia","Rodentia","Spalacidae",NA,NA,NA,NA,NA,NA,NA
"Neogobius melanostomus",23,"Ocalewicz, K., & Sapota, M. (2011). Cytogenetic characteristics of the round gobyNeogobius melanostomus(Pallas, 1814) (Teleostei: Gobiidae: Benthophilinae). Marine Biology Research, 7(2), 195‚Äì201. https://doi.org/10.1080/17451000.2010.489613","",NA,1003.738541,42.8766001339725,0.000736517954364197,0.777732513617835,0.177540422304228,0.159442634636702,"Actinopterygii","Actinopterygii","Gobiiformes","Gobiidae",1242.06,"Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",488.046902,48.6229114519973,8.29935239707761,7.13181417994663
"Neolamprologus brichardi",22,"Kuroiwa, A., Terai, Y., Kobayashi, N., Yoshida, K., Suzuki, M., Nakanishi, A., Matsuda, Y., Watanabe, M., & Okada, N. (2013). Construction of Chromosome Markers from the Lake Victoria Cichlid Paralabidochromis chilotes and Their Application to Comparative Mapping. Cytogenetic and Genome Research, 142(2), 112ÔøΩ120. https://doi.org/10.1159/000356128","",NA,847.893845,17.4183097913033,0.00227120222976111,0.524264967245188,0.1853787875701,0.18125127289192,"Actinopterygii","Actinopterygii","Cichliformes","Cichlidae",NA,NA,NA,NA,NA,NA,NA
"Neovison vison",15,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",NA,2447.189291,9.80556426763549,4.0171241685646e-06,0.537886817827409,0.384433009015519,0.358386942274034,"Mammalia","Mammalia","Carnivora","Mustelidae",2700,"Skorupski, J. 70 years of research on the American mink (Neovison vison schreb., 1777) genetics - where are we now? Genetika 47, 357ñ373 (2015).","",NA,NA,NA,NA
"Nomascus leucogenys",26,"Carbone, L., Mootnick, A. R., Nadler, T., Moisson, P., Ryder, O., Roos, C., & de Jong, P. J. (2009). A Chromosomal Inversion Unique to the Northern White-Cheeked Gibbon. PLoS ONE, 4(3), e4999. https://doi.org/10.1371/journal.pone.0004999","",NA,2962.060179,7.9730115892023,6.42067974674321e-06,0.578868469020987,0.265924004181912,0.238329051795488,"Mammalia","Mammalia","Primates","Hylobatidae",NA,NA,NA,NA,NA,NA,NA
"Notamacropus eugenii",8,"Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015.","Rom·n?Palacios, C., Medina, C. A., Zhan, S. H., & Barker, M. S. (2021). Animal chromosome counts reveal a similar range of chromosome numbers but with less polyploidy in animals compared to flowering plants. Journal of Evolutionary Biology, 34(8), 1333ñ1339. https://doi.org/10.1111/jeb.13884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Notechis scutatus",17,"Olmo E., Signorino G.G. (2005) ChromoRep: A reptiles chromosomes database.","",NA,1665.525958,9.77853565297703,3.28009615718868e-10,0.761428969482957,0.259575421311143,0.24927151035711,"Sauria","Reptilia","Squamata","Elapidae",NA,NA,NA,NA,NA,NA,NA
"Nothobranchius furzeri",19,"Bulavkina, E. V., Kudryavtsev, A., Goncharova, M. A., Lantsova, M. S., Shuvalova, A. I., Kovalev, M. A., & Kudryavtseva, A. V. (2022). Multifaceted Nothobranchius. Biokhimiya, 87(12-13), 1563‚Äì1578. https://doi.org/10.1134/s0006297922120136","",NA,1242.498532,13.5646943905553,5.58273498487474e-07,0.779516847848378,0.151457537554633,0.152445281807245,"Actinopterygii","Actinopterygii","Cyprinodontiformes","Nothobranchiidae",1525.68,"Reichwald, K., C. Lauber, I. Nanda, J. Kirschner, N. Hartmann, S. Schories, U. Gausmann, S. Taudien, M.B. Schilhabel, K. Szafranski, G. Glockner, M. Schmid, A. Cellerino, M. Schartl, C. Englert, and M. Platzer (2009). High tandem repeat content in the genome of the short-lived annual fish Nothobranchius furzeri: a new vertebrate model for aging research. Genome Biology 10: R16.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",410.153809,33.0104059229585,9.64930947648471,8.28407803236301
"Nothoprocta perdicaria",NA,"","",NA,965.90437,9.27806228318632,0.208809973205619,0.2937946482611,0.235949544622711,0.215671489750586,"Sauria","Aves","Tinamiformes","Tinamidae",NA,NA,NA,NA,NA,NA,NA
"Numida meleagris",39,"Venturini, G., R. D'Ambrogi, and E. Capanna (1986). Size and structure of the bird genome. I. DNA content of 48 species of Neognathae.. Comparative Biochemistry and Physiology 85B: 61-65.","",NA,1043.247365,14.8141291259266,6.01578657008208e-17,0.985003045940394,0.288103204747898,0.269039231582607,"Sauria","Aves","Galliformes","Numididae",1212.72,"Wright, N.A., T.R. Gregory, and C.C. Witt (2014). Metabolic \ëengines\í of flight drive genome size reduction in birds. Proceedings of the Royal Society of London B 281: .","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",92.858457,8.90090501211091,19.7355694592255,18.2320802179899
"Ochotona princeps",34,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Octodon degus",29,"Ruedas, L.A., J.A. Cook, T.L. Yates, and J.W. Bickham (1993). Conservative genome size and rapid chromosomal evolution in the South American tuco-tucos (Rodentia: Ctenomyidae). Genome 36: 449-458.","",NA,2995.872505,7.03379731763544,3.00606717631213e-06,0.324896772102142,0.43630861781469,0.410328104064944,"Mammalia","Mammalia","Rodentia","Octodontidae",4205.4,"Gallardo, M.H., J.W. Bickham, G. Kausel, N. Kˆhler, and R.L. Honeycutt (2002). Gradual and quantum genome size shifts in the hystricognath rodents. Journal of Evolutionary Biology 16: 163-169.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",848.512071,28.322702971634,17.9121614876826,17.0698398129127
"Oncorhynchus kisutch",30,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",NA,2375.894934,20.3673950621743,1.07845918816068e-18,0.894828189750653,0.150414803002443,0.132630973358909,"Actinopterygii","Actinopterygii","Salmoniformes","Salmonidae",2542.8,"Johnson, O.W., F.M. Utter, and P.S. Rabinovitch (1987). Interspecies differences in salmonid cellular DNA identified by flow cytometry. Copeia 1987: 1001-1009.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",1292.090071,54.3833000571565,9.3107790966068,8.50766345908323
"Oncorhynchus mykiss",30,"Rasch, E.M. (1985). DNA ""standards"" and the range of accurate DNA estimates by Feulgen absorption microspectrophotometry In: Advances in Microscopy, edited by R.R. Cowden and S.H. Harrison. Alan R. Liss, New York. 137-167","",NA,2341.671972,25.0798232550467,1.34879953971111e-13,0.843069483554465,0.148100286314632,0.140613800182804,"Actinopterygii","Actinopterygii","Salmoniformes","Salmonidae",2630.82,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",1228.133723,52.4468729047076,9.00035870849546,8.33187524024745
"Oncorhynchus tshawytscha",34,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",NA,2294.842546,22.361820327027,1.69730182711571e-16,0.883544347411093,0.15302220671064,0.136200832600655,"Actinopterygii","Actinopterygii","Salmoniformes","Salmonidae",2396.1,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",1222.777918,53.2837392321904,9.16101730666026,8.33682360515483
"Oreochromis aureus",22,"Majumdar, K.C. and B.J. McAndrew (1986). Relative DNA content of somatic nuclei and chromosomal studies in three genera, Tilapia, Saerodon, and Oreochromis of the tribe Tilapiini (Pisces, Cichlidae).. Genetica 68: 175-188.","",NA,1005.558595,29.9067265985793,2.06946882693897e-13,0.936072842767071,0.124493954702721,0.117817155091232,"Actinopterygii","Actinopterygii","Cichliformes","Cichlidae",1183.38,"Majumdar, K.C. and B.J. McAndrew (1986). Relative DNA content of somatic nuclei and chromosomal studies in three genera, Tilapia, Saerodon, and Oreochromis of the tribe Tilapiini (Pisces, Cichlidae).. Genetica 68: 175-188.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",370.929132,36.8878684787136,10.3206001112903,8.29944410008802
"Oreochromis niloticus",22,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",NA,1005.664923,28.0067144520585,5.96316348880756e-09,0.822531079741608,0.122327349944398,0.118918239044712,"Actinopterygii","Actinopterygii","Cichliformes","Cichlidae",968.22,"Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",370.079185,36.7994524355107,10.0345121328561,8.18020626133677
"Ornithorhynchus anatinus",26,"Bick, Y.A.E. and W.D. Jackson (1967). DNA content of monotremes. Nature 215: 192-193.","",NA,1858.535571,11.5298980572305,4.07360890887324e-13,0.902506775962804,0.217636690466907,0.200311326038194,"Mammalia","Mammalia","Monotremata","Ornithorhynchidae",2992.68,"Bick, Y.A.E. and W.D. Jackson (1967). DNA content of monotremes. Nature 215: 192-193.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",972.942263,52.3499403606518,16.041436017874,16.3117508649606
"Oryctolagus cuniculus",22,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",NA,2737.473256,8.47894463535197,2.32564500088877e-09,0.808701357974846,0.29533315969664,0.260244353067678,"Mammalia","Mammalia","Lagomorpha","Leporidae",3188.28,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Oryzias javanicus",24,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",NA,809.679899,24.5653782857706,0.000321909221278148,0.451697421803658,0.13712889725176,0.129569544967714,"Actinopterygii","Actinopterygii","Beloniformes","Adrianichthyidae",850.86,"Uwa, H. and A. Iwata (1981). Karyotype and cellular DNA content of Oryzias javanicus (Oryziatidae, Pisces). Chromosome Information Service 31: 24-26.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Oryzias latipes",24,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",NA,734.040372,30.024730823573,0.000553352546540137,0.425346801381726,0.147370561014663,0.13783664304445,"Actinopterygii","Actinopterygii","Beloniformes","Adrianichthyidae",1066.02,"Lamatsch, D.K., C. Steinlein, M. Schmid, and M. Schartl (2000). Noninvasive determination of genome size and ploidy level in fishes by flow cytometry: detection of triploid Poecilia formosa. Cytometry 39: 91-95.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Oryzias melastigma",24,"Uwa, H., Iwamatsu, T., & Saxena, O. P. (1983). Karyotype and Cellular DNA Content of the Indian Ricefish, Oryzias mclastigma. Proceedings of the Japan Academy, Series B, 59(3), 43‚Äì47. https://doi.org/10.2183/pjab.59.43","",NA,779.45291,29.0051549252312,6.91832470757154e-08,0.7245730968594,0.151159330489508,0.140116119795248,"Actinopterygii","Actinopterygii","Beloniformes","Adrianichthyidae",677,"Kim, H.-S., Lee, B.-Y., Han, J., Jeong, C.-B., Hwang, D.-S., Lee, M.-C., Kang, H.-M., Kim, D.-H., Lee, D., Kim, J., Choi, I.-Y., & Lee, J.-S. (2018). The genome of the marine medaka Oryzias melastigma. Molecular Ecology Resources, 18(3), 656ñ665. https://doi.org/10.1111/1755-0998.12769","",NA,NA,NA,NA
"Oryzias sinensis",23,"Kim, I.-S., & Kim, S.-Y. (2016). Interspecific Hybridization between Oryzias sinensis and O. latipes from Korea. Korean Journal of Ichthyology, 5(1), 113‚Äì121. https://koreascience.kr/article/JAKO199327236818670.page","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Otolemur garnettii",31,"Ashman, T. L., Bachtrog, D., Blackmon, H., Goldberg, E. E., Hahn, M. W., Kirkpatrick, M., et al. (2014). Tree of Sex: A database of sexual systems. Scientific Data, 1, 140015.","Rom·n?Palacios, C., Medina, C. A., Zhan, S. H., & Barker, M. S. (2021). Animal chromosome counts reveal a similar range of chromosome numbers but with less polyploidy in animals compared to flowering plants. Journal of Evolutionary Biology, 34(8), 1333ñ1339. https://doi.org/10.1111/jeb.13884",TRUE,2519.404493,9.6884473767603,1.21471010362479e-14,0.631934730263312,0.430212740623042,0.40031421005366,"Mammalia","Mammalia","Primates","Galagidae",NA,NA,NA,NA,NA,NA,NA
"Otus sunia",39,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Rom·n?Palacios, C., Medina, C. A., Zhan, S. H., & Barker, M. S. (2021). Animal chromosome counts reveal a similar range of chromosome numbers but with less polyploidy in animals compared to flowering plants. Journal of Evolutionary Biology, 34(8), 1333ñ1339. https://doi.org/10.1111/jeb.13884",TRUE,1231.433939,6.43057113782617,1.23045057528786e-07,0.695045336756959,0.404773399868926,0.395275801678182,"Sauria","Aves","Strigiformes","Strigidae",NA,NA,NA,NA,NA,NA,NA
"Ovis aries rambouillet",27,"Sumner, A.T. and R.A. Buckland (1976). Relative DNA contents of somatic nuclei of ox, sheep and goat. Chromosoma 57: 171-175.","",NA,2628.130289,9.78913523405005,1.72529684382303e-09,0.771480203713272,0.383050892984548,0.337963620928419,"Mammalia","Mammalia","Artiodactyla","Bovidae",3227.4,"Sumner, A.T. and R.A. Buckland (1976). Relative DNA contents of somatic nuclei of ox, sheep and goat. Chromosoma 57: 171-175.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Pan paniscus",24,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",NA,3286.627333,7.01596660996499,0.000126052372823476,0.464577321624021,0.54358647831667,0.428514662503611,"Mammalia","Mammalia","Primates","Hominidae",NA,NA,NA,NA,NA,NA,NA
"Pan troglodytes",24,"Pellicciari, C., E. Ronchetti, R. Tori, D. Formenti, and M.G.M. Romanini (1990b). Cytochemical evaluation of C-heterochromatic-DNA in metaphase chromosomes. Basic and Applied Histochemistry 34: 79-85.","",NA,3231.154112,7.91401775511377,1.21762000267363e-05,0.572128551057394,0.430415575563526,0.35827966772317,"Mammalia","Mammalia","Primates","Hominidae",3383.88,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Panthera leo",19,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1‚Äì11. https://doi.org/10.2307/3504539","",NA,2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,"Mammalia","Mammalia","Carnivora","Felidae",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",779.702372,32.3957081506979,17.7846434549516,18.0633950706703
"Panthera pardus",19,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",NA,2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,"Mammalia","Mammalia","Carnivora","Felidae",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",804.549119,31.2082396818923,17.7829744823821,18.0307401038306
"Panthera tigris altaica",19,"E.M. Rasch. Unpublished Data","",NA,2391.065193,9.58802330287598,4.98848296530178e-08,0.566698178856499,0.361079838404782,0.343057253807991,"Mammalia","Mammalia","Carnivora","Felidae",2523.24,"E.M. Rasch. Unpublished Data","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",NA,NA,NA,NA
"Papio anubis",21,"Chiarelli, A. B. (1974). Perspectives in Primate Biology.","",NA,2869.804647,8.01385790122261,0.000463811660828079,0.483797995902123,0.416405234279558,0.323277044020831,"Mammalia","Mammalia","Primates","Cercopithecidae",NA,NA,NA,NA,NA,NA,NA
"Parambassis ranga",NA,"","",NA,551.012959,43.275243179649,2.87217259850057e-08,0.792662063797748,0.146893835395833,0.137212503521733,"Actinopterygii","Actinopterygii",NA,"Ambassidae",NA,NA,NA,NA,NA,NA,NA
"Paramormyrops kingsleyae",25,"Simanovsky, S., Medvedev, D., Tefera, F., & Golubtsov, A. (2020). First cytogenetic information for five Nilotic elephantfishes and a problem of ancestral karyotype of the family Mormyridae (Osteoglossiformes). Comparative Cytogenetics, 14(3), 387ÔøΩ397. https://doi.org/10.3897/compcytogen.14i3.52727","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parus major",40,"De Smet, W.H.O. (1981). The nuclear Feulgen-DNA content of the vertebrates (especially reptiles), as measured by fluorescence cytophotometry, with notes on the cell and chromosome size. Acta Zoologica et Pathologica Antverpiensia 76: 119-167.","",NA,1020.293992,11.2530886197112,3.66881749866632e-17,0.977730474815835,0.297396519360118,0.298586641369488,"Sauria","Aves","Passeriformes","Paridae",1476.78,"De Smet, W.H.O. (1981). The nuclear Feulgen-DNA content of the vertebrates (especially reptiles), as measured by fluorescence cytophotometry, with notes on the cell and chromosome size. Acta Zoologica et Pathologica Antverpiensia 76: 119-167.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",53.576964,5.25113000959433,20.7984758710852,20.4031839402842
"Pavo cristatus",39,"Sasaki, M., Ikeuchi, T., & Makino, S. (1968). A feather pulp culture technique for avian chromosomes, with notes on the chromosomes of the peafowl and the ostrich. Experientia, 24(12), 1292ÔøΩ1293. https://doi.org/10.1007/bf02146680","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pelodiscus sinensis",33,"Bickham J.W., Bull J.J., Legler J.M. (1983) Karyotypes and evolutionary relationships of trionychoid turtles. Cytologia 48: 177-183.","",NA,2202.466388,0.297640519894735,0.929265939918467,0.000684322856063009,0.330774921540134,0.318547606262766,"Sauria","Reptilia","Testudines","Trionychidae",NA,NA,NA,NA,NA,NA,NA
"Pelusios castaneus",17,"Killebrew, F. C. (1975). Mitotic Chromosomes of Turtles: I. The Pelomedusidae. Journal of Herpetology, 9(3), 281. https://doi.org/10.2307/1563192","",NA,2044.278682,7.8401861084842,4.49587322880708e-06,0.486905184161308,0.38122462879234,0.357963684364266,"Sauria","Reptilia","Testudines","Pelomedusidae",2040,"Mira-Jover, A., Gracia, E., Giminez, A., Fritz, U., Rodriguez-Caro, R. C., & Bourgeois, Y. (2024). Taking advantage of reference-guided assembly in a slowly-evolving lineage: application to Testudo graeca. https://doi.org/10.1101/2024.04.25.591224","",687.602416,33.6354540138965,15.3335737232197,15.3843002892827
"Periophthalmus magnuspinnatus",23,"Saberii, F., Gharzi, A., Jazayeri, A., Akmali, V., & Chehri, K. (2023). Research Article: Karyological analysis of two species of mudskippers (Teleostei: Gobioidei: Oxudersidae) in the Musa estuary, Persian Gulf, Iran. Iranian Journal of Fisheries Sciences, 22(2), 368ÔøΩ383. https://jifro.ir/article-1-5213-fa.html","",NA,752.605561,32.750559285731,1.59216711277494e-05,0.578761783993677,0.154358235670891,0.140995997301159,"Actinopterygii","Actinopterygii","Gobiiformes","Oxudercidae",773,"Huang, Y., Huang, Y., Li, R., Xu, P., You, X., Lv, Y., Ruan, Z., Chen, J., Xu, J., & Shi, Q. (2023). Genomics comparisons of three chromosome-level mudskipper genome assemblies reveal molecular clues for water-to-land evolution and adaptation. Journal of Advanced Research. https://doi.org/10.1016/j.jare.2023.05.005","",302.362343,40.1754064371044,11.5012558789439,12.0236305210769
