"species","clade","class","order","family","chromnum.1n","chromnum.est","chromnum.source","chromnum.database","est.gnsz.Mbp","est.gnsz.source","est.gnsz.db","asmblysize.Mbp","beta","pval.beta","rsq","cv","weightcv","repcontent.Mbp","repcontent.pctcvrg","k2p.mean","k2p.median","name","size.Mbp","genecount","genedens"
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"B1",136.051765,1248,9.17297912305658
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"VOCV01000391.1",110.460757,764,6.91648347113899
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"B3",119.220462,863,7.2386902845587
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"F2",63.417951,613,9.66603288712371
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"E2",56.815668,1129,19.8712791689785
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"D3",84.615473,676,7.98908256413103
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"VOCV01000222.1",25.019197,161,6.43505864716602
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"B4",142.744295,1517,10.6273949512308
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"F1",37.377875,591,15.8114927614264
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"A2",81.799643,395,4.82887193040684
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"X",81.249997,444,5.46461558638581
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"A1",150.556863,1065,7.07373930871554
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"E3",54.45682,1000,18.3631728771529
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"A3",162.370222,1701,10.4760588428585
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"B2",202.159989,1203,5.95073241718469
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"C2",215.636507,2028,9.40471550116512
"Panthera leo","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Haas, S. K., Hayssen, V., & Krausman, P. R. (2005). Panthera leo. Mammalian Species, 762, 1–11. https://doi.org/10.2307/3504539","",2885.1,"Krishan, A. P. Dandekar, N. Nathan, R. Hamelik, C. Miller, and J. Shaw (2005). DNA index, genome size, and electronic nuclear volume of vertebrates from the Miami Metro Zoo. Cytometry 65A: 26-34.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2406.807619,6.9137804827176,3.10991409778405e-05,0.607617060727812,0.421020086571113,0.345549296153823,779.702372,32.3957081506979,17.7846434549516,18.0633950706703,"D1",153.575715,1019,6.63516363899071
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860305.1",24.416738,238,9.74741179595735
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860308.1",22.908331,135,5.89305261915414
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860276.1",45.903626,484,10.5438293698193
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860307.1",24.238919,184,7.59109760629177
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860309.1",22.404193,342,15.264999725721
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860295.1",26.83191,274,10.2117217894663
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860304.1",24.665171,336,13.622447620574
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860273.1",60.041133,353,5.87930277731435
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860294.1",26.927757,213,7.91005355551894
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860298.1",26.330038,286,10.8621187709642
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860275.1",46.648546,276,5.91658312351257
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860299.1",26.214627,274,10.4521799985939
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860306.1",24.306813,134,5.51285765023987
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860303.1",24.714486,227,9.1848966634386
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860297.1",26.634289,152,5.70692913935116
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860291.1",29.365729,118,4.01828948295477
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860300.1",26.081832,275,10.5437378785355
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860274.1",56.672525,405,7.14632002015086
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860272.1",84.051066,727,8.64950362437997
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860283.1",36.249422,320,8.82772696348096
"Panthera pardus","Mammalia","Mammalia","Carnivora","Felidae",19,NA,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","",2440,"Zhou, C., Liu, Y., Zhang, R., Zheng, X., Zhao, G., Li, F., Liu, W., Yue, B., & Yang, N. (2022). Chromosome-level Genome Assembly of the High-altitude Leopard (Panthera pardus) Sheds Light on Its Environmental Adaptation. Genome Biology and Evolution, 14(9). https://doi.org/10.1093/gbe/evac128","",2578.002243,6.88625193758878,6.02694315508904e-08,0.562210352799331,0.298022501630852,0.280362415057051,804.549119,31.2082396818923,17.7829744823821,18.0307401038306,"KV860292.1",29.197815,173,5.92510090224217
