species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count,species.rsquared,species.pvalue
Sphenodon punctatus,QEPC01007158.1,12932165,88,6.80473841773593e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01004922.1,12773909,65,5.08849718594363e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01001478.1,12548573,49,3.90482646911326e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01008173.1,12535514,38,3.03138746444701e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01012679.1,12441122,111,8.92202487846353e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01012913.1,12319261,48,3.89633761310845e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01011255.1,12275648,50,4.07310473548932e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01013748.1,11910124,26,2.18301673433459e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01012362.1,11750439,80,6.8082562702551e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01005117.1,11090978,32,2.88522797538684e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01001041.1,11030514,32,2.90104341465865e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01013002.1,10908186,65,5.95882761808425e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01005822.1,10866480,22,2.02457465527015e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01001394.1,10454926,19,1.81732515371223e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01015474.1,10358959,34,3.2821830842269e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Sphenodon punctatus,QEPC01005805.1,10012536,85,8.48935774113571e-06,4272214985,19279,0.447521180752396,2.33378551975291e-05
Strigops habroptila,1,172115758,1801,1.04638879143187e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,2,104142482,1219,1.17051176099298e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,3,101254409,1441,1.42314790460137e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,4,88151028,1280,1.45205340089738e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,5,86460390,1713,1.98125407484283e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,6,83147210,1355,1.62963976782865e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,7,76401667,936,1.2251041590493e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,8,69915743,898,1.2844031422222e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,9,63755163,1252,1.96376252696586e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,10,43987489,938,2.13242451734401e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,11,43764472,627,1.43266894662867e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,12,39187110,887,2.26349940069579e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,13,35700789,317,8.87935557950834e-06,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,15,27433492,740,2.6974327584691e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,RXXE01000004.1,18881121,258,1.36644429109903e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,14,16476160,435,2.64017829397141e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,17,12884122,377,2.92608219636542e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,18,12307978,361,2.93305691641633e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Strigops habroptila,RXXE01000055.1,11483721,377,3.28290803999853e-05,1165621973,20192,0.789265060426442,2.31079116354507e-07
Struthio camelus australis,KL206666.1,19375980,317,1.63604627998171e-05,1225025301,19170,0.867794483841573,0.00047548568975448
Struthio camelus australis,KL207003.1,12695660,163,1.28390331814179e-05,1225025301,19170,0.867794483841573,0.00047548568975448
Struthio camelus australis,KL206236.1,11419392,107,9.37002600488712e-06,1225025301,19170,0.867794483841573,0.00047548568975448
Struthio camelus australis,KL206928.1,11286609,151,1.33786861935237e-05,1225025301,19170,0.867794483841573,0.00047548568975448
Struthio camelus australis,KL206341.1,11086764,165,1.48826113733457e-05,1225025301,19170,0.867794483841573,0.00047548568975448
Struthio camelus australis,KL206526.1,10938614,150,1.37128890369475e-05,1225025301,19170,0.867794483841573,0.00047548568975448
Struthio camelus australis,KL206566.1,10222013,148,1.44785572078611e-05,1225025301,19170,0.867794483841573,0.00047548568975448
Struthio camelus australis,KL206811.1,10172080,105,1.03223726120911e-05,1225025301,19170,0.867794483841573,0.00047548568975448
Sus scrofa,1,274330532,3223,1.17486011363839e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,13,208334590,2636,1.26527236787708e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,6,170843587,3162,1.85081574059903e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,2,151935994,2962,1.94950513174646e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,14,141755446,1970,1.38971733050736e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,15,140412725,1625,1.15730251656322e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,9,139512083,2105,1.50882988393199e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,8,138966237,1430,1.02902692831785e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,3,132848913,2102,1.58224855027606e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,4,130910915,1841,1.40629984902328e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,X,125939595,1405,1.1156141958373e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,7,121844099,2099,1.72269319337328e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,5,104526007,1789,1.7115357711885e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,16,79944280,864,1.0807527442864e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,11,79169978,748,9.44802586657281e-06,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,10,69359453,882,1.27163632619767e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,17,63494081,970,1.52770145614046e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,12,61602749,1524,2.4739155715275e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,18,55982971,793,1.41650217170504e-05,2501895775,35670,0.737035371457167,7.78542921614063e-07
Sus scrofa,Y,43547828,131,3.00818676880969e-06,2501895775,35670,0.737035371457167,7.78542921614063e-07
Taeniopygia guttata,2,150688799,1856,1.23167747856296e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,1,114557415,1657,1.44643626953349e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,3,113228359,1773,1.56586213529775e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,Z,75459706,1058,1.4020727830559e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,4,71552918,1088,1.52055294236917e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,1A,70430603,1110,1.57601944711449e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,5,62005366,1248,2.01272902735547e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,7,38060014,681,1.78927942590878e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,6,35665034,644,1.80569013336704e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,8,32610028,696,2.13431279482495e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,9,25575665,609,2.38116975648532e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,10,22017011,556,2.5253200809138e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,11,21012354,453,2.15587458692158e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,12,20435652,425,2.0796987539228e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,4A,19824313,454,2.29011719094629e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,13,18281482,451,2.46697723959141e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,14,16673467,522,3.1307226025637e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,20,15678767,433,2.76169675842495e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,15,14326562,439,3.06423830085683e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,17,11687202,353,3.02039786768467e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Taeniopygia guttata,18,11044519,360,3.25953534056123e-05,1057995280,22150,0.961798803293227,3.82127528031415e-15
Takifugu rubripes,1,29232231,1853,6.33889353159531e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,13,21507415,1053,4.89598587277923e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,21,20050447,1213,6.04974043720821e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,8,19721368,1175,5.95800453599365e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,19,19418397,1287,6.62773554377326e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,20,18239318,1176,6.44760949943413e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,7,17515293,1061,6.05756352462959e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,3,17484280,1293,7.39521444406061e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,17,16842301,1200,7.12491719510297e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,15,16705553,1024,6.12969831049592e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,11,16367601,965,5.89579376965506e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,4,16363587,903,5.51834998035577e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,22,16056980,1107,6.89419803723988e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,14,16036328,847,5.28175776898552e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,2,15686389,1070,6.82120021376494e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,9,15473624,1044,6.74696502900678e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,5,14586308,1193,8.17890311928145e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,12,13571579,901,6.6388737817464e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,16,13527504,891,6.58658093910007e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,6,12913240,886,6.86117504204986e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,10,12556898,683,5.43924144322905e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Takifugu rubripes,18,10237708,598,5.84115116391286e-05,384110215,24406,0.752353016126333,1.0591002624579e-07
Terrapene carolina triunguis,PRFB02000059.1,113249593,674,5.95145626704372e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000067.1,97862717,565,5.77339376342883e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000069.1,82718114,499,6.03253599326503e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000097.1,80351367,612,7.61654745712043e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000043.1,75615494,389,5.14444830579299e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000070.1,67922085,415,6.10994200192765e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000063.1,65546785,476,7.26198851705694e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000086.1,63889763,452,7.07468581468991e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000211.1,53774110,421,7.82904635706663e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000096.1,53449231,404,7.55857460325295e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000068.1,52833354,482,9.12302482253919e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000089.1,51464084,429,8.33591053519966e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000085.1,43847076,297,6.7735417522482e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000022.1,43319783,188,4.33981859973768e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000212.1,40824302,294,7.20159281596535e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000131.1,40105935,457,1.13948222376563e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000132.1,39642361,304,7.66856444297049e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000090.1,34345150,391,1.13844312806903e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000094.1,32939775,388,1.17790725650069e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000114.1,32333445,205,6.34018428905426e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000024.1,30598764,152,4.96752091032174e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000112.1,29829229,183,6.13492222678635e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000193.1,28558909,366,1.28156156105263e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000133.1,24648804,184,7.46486523240641e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000023.1,24249581,108,4.45368519975665e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000113.1,23570691,181,7.67902816256002e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000715.1,22406235,283,1.2630412918547e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000054.1,22381860,215,9.60599342503259e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000098.1,21568195,150,6.95468489597762e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000232.1,20470446,310,1.51437833841041e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000630.1,20239503,238,1.17591820312979e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000190.1,19496013,171,8.77102410631343e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000239.1,19180764,249,1.29817560968896e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000237.1,19054739,298,1.56391541232866e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000235.1,18740226,223,1.18995363236281e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000375.1,18485903,199,1.07649596560146e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000248.1,18410167,241,1.30905928229766e-05,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000839.1,18087745,110,6.08146565533736e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000140.1,16483243,117,7.09811776723792e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02035023.1,16311267,88,5.39504380622302e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02035099.1,16309093,88,5.39576296486874e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000018.1,16300485,51,3.12874126137965e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000180.1,16212219,61,3.76259412730608e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000019.1,16161644,54,3.34124424470679e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000137.1,15417491,106,6.87530805109599e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000559.1,15098221,112,7.41809250242131e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000234.1,14894193,143,9.60105727111231e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02000039.1,14184326,25,1.76250884250686e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02033912.1,14040704,112,7.97680800051052e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Terrapene carolina triunguis,PRFB02033892.1,13965008,111,7.94843798156077e-06,2571267249,23232,0.760653957780069,9.91209594428443e-17
Tetraodon nigroviridis,Un_random,107808587,5919,5.4902862236753e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,1,22981688,1199,5.21719727463013e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,2,21591555,1262,5.84487777744586e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,3,15489435,986,6.36562921759251e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,5,13390619,663,4.95122742272034e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,13,13302670,802,6.02886488201241e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,10,13272281,787,5.92965142917031e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,12,12622881,750,5.94159130550308e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,17,12136232,615,5.06747069436379e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,11,11954808,779,6.51620670110302e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,7,11693588,715,6.1144620453534e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,18,11077504,704,6.35522225945484e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,9,10554956,673,6.37615163909731e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,8,10512681,614,5.84056531345334e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Tetraodon nigroviridis,14,10246949,651,6.35311056979009e-05,358601784,20562,0.997555500595313,1.41607580120102e-18
Theropithecus gelada,1,222973213,2860,1.28266528589692e-05,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,2,194193292,1614,8.31130665419689e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,5,186847797,1196,6.40093177015087e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,3,183260707,1666,9.0908740191644e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,6,177691375,1347,7.58055927025158e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,4,170232041,1600,9.39893565630221e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,X,153451627,1324,8.62812617816037e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,8,147341205,1026,6.96342886567271e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,9,130230028,1122,8.61552452403681e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,11,129236938,1483,1.1475047482168e-05,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,14,126097711,1642,1.30216479504533e-05,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,12,118892792,945,7.94833718767409e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,15,111397652,1067,9.57829883164862e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,7b,108639790,1269,1.16808031385186e-05,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,13,107931652,993,9.20026685035823e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,10,96765312,1419,1.46643458350034e-05,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,17,92848679,536,5.77283388167537e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,20,77542005,1041,1.34249817244215e-05,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,16,77165238,1495,1.93740087991435e-05,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,18,72621969,445,6.12762234524377e-06,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,7a,58689410,721,1.22850101917876e-05,2889614139,29371,0.307183032889753,0.00438390279448299
Theropithecus gelada,19,58110696,1751,3.01321464124264e-05,2889614139,29371,0.307183032889753,0.00438390279448299
Urocitellus parryii,QVIC01000001.1,24880809,204,8.19909031093e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000002.1,23469059,167,7.11575185012744e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000003.1,23211823,136,5.85908310605332e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000004.1,21667364,106,4.8921502403338e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000005.1,20065445,227,1.13129810976034e-05,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000006.1,19143185,175,9.14163447723041e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000007.1,18871970,143,7.57737533495443e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000008.1,17576543,78,4.43773272138896e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000009.1,16586688,120,7.23471738300015e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000010.1,15721083,75,4.77066370045881e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000011.1,13953922,80,5.73315516598129e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000012.1,13355853,75,5.61551553464986e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000014.1,12984965,52,4.00463151036603e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000013.1,12922048,71,5.49448508471722e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000015.1,12533742,74,5.90406280901586e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000016.1,12504694,79,6.31762760448197e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000017.1,12319474,37,3.00337498175653e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000018.1,11606693,92,7.92646105139509e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000019.1,11391601,62,5.44260635533144e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000020.1,10654216,137,1.28587593868944e-05,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000021.1,10492428,65,6.19494362982524e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000022.1,10188412,92,9.029866479683e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Urocitellus parryii,QVIC01000023.1,10093203,49,4.85475225258028e-06,2520505282,23515,0.528615733377031,5.12164072477465e-05
Ursus maritimus,KK498653.1,67462175,664,9.84255251183348e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498562.1,55877296,437,7.82070771642207e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498530.1,53244476,408,7.66276674410318e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498603.1,46051422,355,7.70877390061918e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498517.1,41692901,495,1.1872524773462e-05,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498513.1,40277251,227,5.63593577923181e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498624.1,32902730,308,9.36092537002249e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498509.1,31866355,327,1.02616066380984e-05,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498597.1,31278376,375,1.19891135012892e-05,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498552.1,29663373,234,7.8885162520122e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498671.1,28682327,180,6.27564144289966e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498594.1,27299513,209,7.65581422642961e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498615.1,26706505,486,1.81978136038392e-05,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498739.1,24878108,165,6.63233715361313e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
Ursus maritimus,KK498579.1,24260673,154,6.34772168109269e-06,2301362327,24345,0.55520169805303,1.6252286396335e-14
